,season,team_name1,team_name2,first_half,second_half,match_score,attendance,match_time,first_half_home,first_half_away,second_half_home,second_half_away,total_scored_home,total_scored_away,first_half_total,second_half_total,total_goal,winner
0,2020/2021,Rizespor,Fenerbahçe,0-0,1-2,1-2,Unknown,17:00,0,0,1,2,1,2,0,3,3,Away
1,2020/2021,Denizlispor,Ankaragücü,0-2,1-0,1-2,Unknown,13:00,0,2,1,0,1,2,2,1,3,Away
2,2020/2021,Rizespor,Antalyaspor,1-0,1-1,2-1,Unknown,16:00,1,0,1,1,2,1,1,2,3,Home
3,2020/2021,Gaziantep,Alanyaspor,2-1,1-0,3-1,Unknown,10:30,2,1,1,0,3,1,3,1,4,Home
4,2020/2021,Malatyaspor,Erzurumspor,0-1,1-2,1-3,Unknown,13:00,0,1,1,2,1,3,1,3,4,Away
5,2020/2021,Trabzonspor,Galatasaray,0-1,0-1,0-2,Unknown,16:00,0,1,0,1,0,2,1,1,2,Away
6,Ankaragücü - Beşiktaş,Ankaragücü,Beşiktaş,0-0,0-1,0-1,Unknown,16:00,0,0,0,1,0,1,0,1,1,Away
7,Göztepe - Karagümrük,Göztepe,Karagümrük,1-0,0-1,1-1,Unknown,13:00,1,0,0,1,1,1,1,1,2,Draw
8,Sivasspor - Gençlerbirliği,Sivasspor,Gençlerbirliği,1-0,2-1,3-1,Unknown,13:00,1,0,2,1,3,1,1,3,4,Home
9,2020/2021,Kayserispor,Konyaspor,1-0,0-2,1-2,Unknown,13:00,1,0,0,2,1,2,1,2,3,Away
10,2020/2021,Alanyaspor,Malatyaspor,1-0,0-1,1-1,Unknown,13:00,1,0,0,1,1,1,1,1,2,Draw
11,2020/2021,Kasımpaşa,Gaziantep,0-2,0-2,0-4,Unknown,16:00,0,2,0,2,0,4,2,2,4,Away
12,2020/2021,Fenerbahçe,Başakşehir,1-1,3-0,4-1,Unknown,16:00,1,1,3,0,4,1,2,3,5,Home
13,2020/2021,Erzurumspor,Denizlispor,0-1,1-1,1-2,Unknown,13:00,0,1,1,1,1,2,1,2,3,Away
14,Ankaragücü - Karagümrük,Ankaragücü,Karagümrük,1-2,1-0,2-2,Unknown,10:30,1,2,1,0,2,2,3,1,4,Draw
15,2020/2021,Rizespor,Göztepe,1-0,2-2,3-2,Unknown,13:00,1,0,2,2,3,2,1,4,5,Home
16,2022/2023,İstanbulspor,Ümraniyespor,1-0,3-0,4-0,Unknown,17:00,1,0,3,0,4,0,1,3,4,Home
17,2022/2023,Beşiktaş,Konyaspor,2-1,1-2,3-3,Unknown,17:00,2,1,1,2,3,3,3,3,6,Draw
18,Ankaragücü - Adana DS,Ankaragücü,Adana DS,0-1,1-1,1-2,Unknown,17:00,0,1,1,1,1,2,1,2,3,Away
19,Giresunspor - Antalyaspor,Giresunspor,Antalyaspor,1-0,1-0,2-0,Unknown,17:00,1,0,1,0,2,0,1,1,2,Home
20,Galatasaray - Fenerbahçe,Galatasaray,Fenerbahçe,1-0,2-0,3-0,Unknown,16:00,1,0,2,0,3,0,1,2,3,Home
21,2022/2023,Başakşehir,Trabzonspor,1-0,2-1,3-1,Unknown,17:00,1,0,2,1,3,1,1,3,4,Home
22,2022/2023,Ümraniyespor,Giresunspor,0-1,0-0,0-1,Unknown,16:00,0,1,0,0,0,1,1,0,1,Away
23,2022/2023,Karagümrük,Kasımpaşa,1-0,2-0,3-0,Unknown,14:00,1,0,2,0,3,0,1,2,3,Home
24,2021/2022,Trabzonspor,Adana DS,1-0,1-0,2-0,Unknown,13:00,1,0,1,0,2,0,1,1,2,Home
25,Sivasspor - Kayserispor,Sivasspor,Kayserispor,1-1,0-0,1-1,"3,984",14:00,1,1,0,0,1,1,2,0,2,Draw
26,2022/2023,İstanbulspor,Adana DS,0-1,0-1,0-2,Unknown,17:00,0,1,0,1,0,2,1,1,2,Away
27,2022/2023,Kayserispor,Ankaragücü,0-1,0-0,0-1,Unknown,16:00,0,1,0,0,0,1,1,0,1,Away
28,2022/2023,Kasımpaşa,Beşiktaş,0-2,2-3,2-5,Unknown,16:00,0,2,2,3,2,5,2,5,7,Away
29,2022/2023,Konyaspor,Karagümrük,1-1,0-0,1-1,Unknown,13:00,1,1,0,0,1,1,2,0,2,Draw
30,Adana DS - Başakşehir,Adana DS,Başakşehir,1-2,1-1,2-3,Unknown,16:00,1,2,1,1,2,3,3,2,5,Away
31,Sivasspor - Konyaspor,Sivasspor,Konyaspor,1-0,0-0,1-0,Unknown,17:00,1,0,0,0,1,0,1,0,1,Home
32,2022/2023,Trabzonspor,Alanyaspor,4-1,1-0,5-1,Unknown,16:00,4,1,1,0,5,1,5,1,6,Home
33,Ankaragücü - Galatasaray,Ankaragücü,Galatasaray,1-2,0-2,1-4,Unknown,17:00,1,2,0,2,1,4,3,2,5,Away
34,2022/2023,Fenerbahçe,Antalyaspor,1-0,1-0,2-0,Unknown,17:00,1,0,1,0,2,0,1,1,2,Home
35,2022/2023,Alanyaspor,Kasımpaşa,0-0,1-3,1-3,Unknown,17:00,0,0,1,3,1,3,0,4,4,Away
36,Giresunspor - Trabzonspor,Giresunspor,Trabzonspor,0-2,2-2,2-4,Unknown,17:00,0,2,2,2,2,4,2,4,6,Away
37,2022/2023,Karagümrük,Kayserispor,2-0,0-0,2-0,Unknown,17:00,2,0,0,0,2,0,2,0,2,Home
38,Adana DS - Göztepe,Adana DS,Göztepe,5-0,2-0,7-0,Unknown,16:00,5,0,2,0,7,0,5,2,7,Home
39,Hatayspor - Giresunspor,Hatayspor,Giresunspor,1-1,3-0,4-1,Unknown,16:00,1,1,3,0,4,1,2,3,5,Home
40,2021/2022,Karagümrük,Alanyaspor,0-1,0-0,0-1,Unknown,13:00,0,1,0,0,0,1,1,0,1,Away
41,2021/2022,Başakşehir,Trabzonspor,3-0,0-1,3-1,Unknown,13:00,3,0,0,1,3,1,3,1,4,Home
42,2021/2022,Beşiktaş,Konyaspor,0-1,1-0,1-1,Unknown,16:00,0,1,1,0,1,1,1,1,2,Draw
43,2021/2022,Malatyaspor,Fenerbahçe,0-1,0-4,0-5,Unknown,16:00,0,1,0,4,0,5,1,4,5,Away
44,2021/2022,Antalyaspor,Galatasaray,1-0,0-1,1-1,Unknown,17:00,1,0,0,1,1,1,1,1,2,Draw
45,2021/2022,Gaziantep,Rizespor,1-0,1-0,2-0,Unknown,17:00,1,0,1,0,2,0,1,1,2,Home
46,Galatasaray - Adana DS,Galatasaray,Adana DS,1-1,2-1,3-2,Unknown,17:00,1,1,2,1,3,2,2,3,5,Home
47,2021/2022,Sivasspor,Kayserispor,1-0,1-1,2-1,Unknown,13:00,1,0,1,1,2,1,1,2,3,Home
48,Altay - Kasımpaşa,Altay,Kasımpaşa,1-2,1-2,2-4,Unknown,13:00,1,2,1,2,2,4,3,3,6,Away
49,2021/2022,Rizespor,Sivasspor,1-1,0-1,1-2,Unknown,17:00,1,1,0,1,1,2,2,1,3,Away
50,2021/2022,Fenerbahçe,Karagümrük,0-0,0-0,0-0,Unknown,16:00,0,0,0,0,0,0,0,0,0,Draw
51,2021/2022,Alanyaspor,Gaziantep,0-0,3-0,3-0,Unknown,16:00,0,0,3,0,3,0,0,3,3,Home
52,Giresunspor - Başakşehir,Giresunspor,Başakşehir,0-1,1-0,1-1,Unknown,16:00,0,1,1,0,1,1,1,1,2,Draw
53,2021/2022,Kasımpaşa,Antalyaspor,1-1,1-3,2-4,Unknown,16:00,1,1,1,3,2,4,2,4,6,Away
54,2021/2022,Konyaspor,Hatayspor,1-1,2-0,3-1,Unknown,16:00,1,1,2,0,3,1,2,2,4,Home
55,2021/2022,Trabzonspor,Altay,1-0,1-1,2-1,Unknown,13:00,1,0,1,1,2,1,1,2,3,Home
56,Göztepe - Beşiktaş,Göztepe,Beşiktaş,0-2,0-0,0-2,Unknown,13:00,0,2,0,0,0,2,2,0,2,Away
57,2021/2022,Kayserispor,Malatyaspor,2-0,1-0,3-0,Unknown,16:00,2,0,1,0,3,0,2,1,3,Home
58,2021/2022,Antalyaspor,Konyaspor,2-2,1-0,3-2,Unknown,17:00,2,2,1,0,3,2,4,1,5,Home
59,2021/2022,Beşiktaş,Fenerbahçe,1-1,0-0,1-1,Unknown,16:00,1,1,0,0,1,1,2,0,2,Draw
60,Altay - Giresunspor,Altay,Giresunspor,0-1,1-0,1-1,Unknown,13:00,0,1,1,0,1,1,1,1,2,Draw
61,2021/2022,Malatyaspor,Rizespor,1-2,0-1,1-3,Unknown,13:00,1,2,0,1,1,3,3,1,4,Away
62,2021/2022,Başakşehir,Galatasaray,0-0,0-0,0-0,Unknown,16:00,0,0,0,0,0,0,0,0,0,Draw
63,Adana DS - Alanyaspor,Adana DS,Alanyaspor,1-1,0-1,1-2,Unknown,16:00,1,1,0,1,1,2,2,1,3,Away
64,2021/2022,Karagümrük,Göztepe,1-0,2-1,3-1,Unknown,13:00,1,0,2,1,3,1,1,3,4,Home
65,2021/2022,Sivasspor,Kasımpaşa,0-0,1-3,1-3,Unknown,13:00,0,0,1,3,1,3,0,4,4,Away
66,Hatayspor - Trabzonspor,Hatayspor,Trabzonspor,0-0,1-1,1-1,Unknown,17:00,0,0,1,1,1,1,0,2,2,Draw
67,2021/2022,Gaziantep,Kayserispor,1-1,0-0,1-1,Unknown,17:00,1,1,0,0,1,1,2,0,2,Draw
68,Göztepe - Rizespor,Göztepe,Rizespor,1-3,0-4,1-7,Unknown,17:30,1,3,0,4,1,7,4,4,8,Away
69,Galatasaray - Sivasspor,Galatasaray,Sivasspor,1-1,1-2,2-3,Unknown,17:30,1,1,1,2,2,3,2,3,5,Away
70,2021/2022,Alanyaspor,Malatyaspor,0-1,2-0,2-1,Unknown,13:00,0,1,2,0,2,1,1,2,3,Home
71,2021/2022,Kayserispor,Beşiktaş,1-0,1-3,2-3,Unknown,13:00,1,0,1,3,2,3,1,4,5,Away
72,Hatayspor - Altay,Hatayspor,Altay,0-1,0-0,0-1,Unknown,17:30,0,1,0,0,0,1,1,0,1,Away
73,2021/2022,Trabzonspor,Antalyaspor,1-0,1-2,2-2,Unknown,17:30,1,0,1,2,2,2,1,3,4,Draw
74,2021/2022,Kasımpaşa,Başakşehir,1-2,1-1,2-3,Unknown,13:00,1,2,1,1,2,3,3,2,5,Away
75,2021/2022,Konyaspor,Karagümrük,1-0,0-2,1-2,Unknown,13:00,1,0,0,2,1,2,1,2,3,Away
76,Giresunspor - Adana DS,Giresunspor,Adana DS,1-0,1-0,2-0,Unknown,17:30,1,0,1,0,2,0,1,1,2,Home
77,2021/2022,Fenerbahçe,Gaziantep,1-0,2-2,3-2,Unknown,17:30,1,0,2,2,3,2,1,4,5,Home
78,2021/2022,Sivasspor,Alanyaspor,0-0,1-0,1-0,Unknown,17:30,0,0,1,0,1,0,0,1,1,Home
79,2021/2022,Beşiktaş,Kasımpaşa,0-2,0-1,0-3,Unknown,17:30,0,2,0,1,0,3,2,1,3,Away
80,2021/2022,Antalyaspor,Kayserispor,0-0,1-1,1-1,Unknown,17:30,0,0,1,1,1,1,0,2,2,Draw
81,Altay - Galatasaray,Altay,Galatasaray,0-1,0-0,0-1,Unknown,17:30,0,1,0,0,0,1,1,0,1,Away
82,2021/2022,Başakşehir,Hatayspor,0-0,3-0,3-0,Unknown,13:00,0,0,3,0,3,0,0,3,3,Home
83,2021/2022,Malatyaspor,Konyaspor,0-2,2-1,2-3,Unknown,13:00,0,2,2,1,2,3,2,3,5,Away
84,2021/2022,Karagümrük,Giresunspor,0-0,2-1,2-1,Unknown,13:00,0,0,2,1,2,1,0,3,3,Home
85,2021/2022,Rizespor,Fenerbahçe,0-3,0-3,0-6,Unknown,17:30,0,3,0,3,0,6,3,3,6,Away
86,Galatasaray - Malatyaspor,Galatasaray,Malatyaspor,0-0,2-0,2-0,Unknown,17:30,0,0,2,0,2,0,0,2,2,Home
87,Adana DS - Trabzonspor,Adana DS,Trabzonspor,0-2,1-1,1-3,Unknown,17:30,0,2,1,1,1,3,2,2,4,Away
88,2021/2022,Gaziantep,Göztepe,0-0,1-1,1-1,Unknown,13:00,0,0,1,1,1,1,0,2,2,Draw
89,Giresunspor - Beşiktaş,Giresunspor,Beşiktaş,0-0,0-0,0-0,Unknown,17:30,0,0,0,0,0,0,0,0,0,Draw
90,2021/2022,Kasımpaşa,Adana DS,2-0,2-0,4-0,Unknown,13:00,2,0,2,0,4,0,2,2,4,Home
91,2021/2022,Konyaspor,Gaziantep,2-0,2-1,4-1,Unknown,10:30,2,0,2,1,4,1,2,3,5,Home
92,2021/2022,Fenerbahçe,Göztepe,1-0,1-0,2-0,Unknown,17:30,1,0,1,0,2,0,1,1,2,Home
93,2021/2022,Alanyaspor,Antalyaspor,0-2,1-1,1-3,Unknown,13:00,0,2,1,1,1,3,2,2,4,Away
94,Altay - Başakşehir,Altay,Başakşehir,0-1,1-0,1-1,Unknown,13:00,0,1,1,0,1,1,1,1,2,Draw
95,Hatayspor - Sivasspor,Hatayspor,Sivasspor,0-1,1-0,1-1,Unknown,10:30,0,1,1,0,1,1,1,1,2,Draw
96,2021/2022,Trabzonspor,Karagümrük,0-1,1-0,1-1,Unknown,17:30,0,1,1,0,1,1,1,1,2,Draw
97,2021/2022,Kayserispor,Rizespor,0-0,1-1,1-1,Unknown,17:30,0,0,1,1,1,1,0,2,2,Draw
98,2021/2022,Antalyaspor,Hatayspor,3-1,1-0,4-1,Unknown,17:30,3,1,1,0,4,1,4,1,5,Home
99,2021/2022,Fenerbahçe,Galatasaray,1-0,1-0,2-0,Unknown,17:30,1,0,1,0,2,0,1,1,2,Home
100,2021/2022,Sivasspor,Başakşehir,0-1,0-1,0-2,Unknown,13:00,0,1,0,1,0,2,1,1,2,Away
101,2021/2022,Malatyaspor,Giresunspor,0-1,0-0,0-1,Unknown,10:30,0,1,0,0,0,1,1,0,1,Away
102,2021/2022,Gaziantep,Trabzonspor,0-0,0-0,0-0,Unknown,17:30,0,0,0,0,0,0,0,0,0,Draw
103,2021/2022,Beşiktaş,Alanyaspor,3-1,1-0,4-1,Unknown,17:30,3,1,1,0,4,1,4,1,5,Home
104,Adana DS - Altay,Adana DS,Altay,2-0,1-1,3-1,Unknown,13:00,2,0,1,1,3,1,2,2,4,Home
105,2021/2022,Rizespor,Konyaspor,1-1,1-0,2-1,Unknown,13:00,1,1,1,0,2,1,2,1,3,Home
106,Göztepe - Kayserispor,Göztepe,Kayserispor,1-2,0-0,1-2,Unknown,13:00,1,2,0,0,1,2,3,0,3,Away
107,2021/2022,Karagümrük,Kasımpaşa,2-0,1-2,3-2,Unknown,10:30,2,0,1,2,3,2,2,3,5,Home
108,Hatayspor - Adana DS,Hatayspor,Adana DS,0-0,0-0,0-0,Unknown,17:30,0,0,0,0,0,0,0,0,0,Draw
109,2021/2022,Başakşehir,Malatyaspor,1-0,0-0,1-0,Unknown,17:30,1,0,0,0,1,0,1,0,1,Home
110,2021/2022,Trabzonspor,Beşiktaş,0-0,1-1,1-1,Unknown,17:30,0,0,1,1,1,1,0,2,2,Draw
111,2021/2022,Alanyaspor,Rizespor,1-0,1-1,2-1,Unknown,13:00,1,0,1,1,2,1,1,2,3,Home
112,2021/2022,Konyaspor,Göztepe,2-0,1-0,3-0,Unknown,13:00,2,0,1,0,3,0,2,1,3,Home
113,2021/2022,Kasımpaşa,Gaziantep,1-1,1-0,2-1,Unknown,10:30,1,1,1,0,2,1,2,1,3,Home
114,Galatasaray - Karagümrük,Galatasaray,Karagümrük,2-0,0-0,2-0,Unknown,17:30,2,0,0,0,2,0,2,0,2,Home
115,2021/2022,Kayserispor,Fenerbahçe,0-2,0-2,0-4,Unknown,13:00,0,2,0,2,0,4,2,2,4,Away
116,Altay - Antalyaspor,Altay,Antalyaspor,0-1,1-1,1-2,Unknown,13:00,0,1,1,1,1,2,1,2,3,Away
117,Giresunspor - Sivasspor,Giresunspor,Sivasspor,0-2,2-0,2-2,Unknown,10:30,0,2,2,0,2,2,2,2,4,Draw
118,2021/2022,Fenerbahçe,Konyaspor,0-1,2-0,2-1,Unknown,16:00,0,1,2,0,2,1,1,2,3,Home
119,2021/2022,Gaziantep,Galatasaray,1-1,2-0,3-1,Unknown,13:00,1,1,2,0,3,1,2,2,4,Home
120,2021/2022,Antalyaspor,Giresunspor,1-0,3-1,4-1,Unknown,10:30,1,0,3,1,4,1,1,4,5,Home
121,Sivasspor - Altay,Sivasspor,Altay,0-0,2-1,2-1,Unknown,10:30,0,0,2,1,2,1,0,3,3,Home
122,2021/2022,Beşiktaş,Hatayspor,1-1,0-0,1-1,Unknown,16:00,1,1,0,0,1,1,2,0,2,Draw
123,Göztepe - Alanyaspor,Göztepe,Alanyaspor,0-0,0-2,0-2,Unknown,13:00,0,0,0,2,0,2,0,2,2,Away
124,Adana DS - Başakşehir,Adana DS,Başakşehir,1-0,1-1,2-1,Unknown,13:00,1,0,1,1,2,1,1,2,3,Home
125,2021/2022,Rizespor,Trabzonspor,0-0,3-2,3-2,Unknown,17:00,0,0,3,2,3,2,0,5,5,Home
126,2021/2022,Malatyaspor,Kasımpaşa,0-0,0-2,0-2,Unknown,10:30,0,0,0,2,0,2,0,2,2,Away
127,2021/2022,Karagümrük,Kayserispor,2-0,1-0,3-0,Unknown,17:00,2,0,1,0,3,0,2,1,3,Home
128,Giresunspor - Gaziantep,Giresunspor,Gaziantep,1-1,1-0,2-1,Unknown,17:00,1,1,1,0,2,1,2,1,3,Home
129,Galatasaray - Beşiktaş,Galatasaray,Beşiktaş,2-0,0-1,2-1,Unknown,17:00,2,0,0,1,2,1,2,1,3,Home
130,2021/2022,Başakşehir,Antalyaspor,0-1,0-0,0-1,Unknown,13:00,0,1,0,0,0,1,1,0,1,Away
131,2021/2022,Alanyaspor,Fenerbahçe,0-1,2-4,2-5,Unknown,16:00,0,1,2,4,2,5,1,6,7,Away
132,2021/2022,Trabzonspor,Göztepe,2-2,2-0,4-2,Unknown,16:00,2,2,2,0,4,2,4,2,6,Home
133,Adana DS - Sivasspor,Adana DS,Sivasspor,0-1,2-2,2-3,Unknown,13:00,0,1,2,2,2,3,1,4,5,Away
134,2021/2022,Kayserispor,Konyaspor,2-1,0-2,2-3,Unknown,10:30,2,1,0,2,2,3,3,2,5,Away
135,2021/2022,Kasımpaşa,Rizespor,1-0,2-1,3-1,Unknown,13:00,1,0,2,1,3,1,1,3,4,Home
136,Altay - Malatyaspor,Altay,Malatyaspor,1-0,0-0,1-0,Unknown,13:00,1,0,0,0,1,0,1,0,1,Home
137,2022/2023,Trabzonspor,Karagümrük,3-1,1-0,4-1,Unknown,17:00,3,1,1,0,4,1,4,1,5,Home
138,2022/2023,Antalyaspor,Başakşehir,0-0,0-0,0-0,Unknown,16:00,0,0,0,0,0,0,0,0,0,Draw
139,Adana DS - Beşiktaş,Adana DS,Beşiktaş,1-1,0-3,1-4,Unknown,16:00,1,1,0,3,1,4,2,3,5,Away
140,2022/2023,Ümraniyespor,Ankaragücü,1-1,0-1,1-2,Unknown,13:00,1,1,0,1,1,2,2,1,3,Away
141,Galatasaray - Sivasspor,Galatasaray,Sivasspor,1-0,1-0,2-0,Unknown,16:00,1,0,1,0,2,0,1,1,2,Home
142,2022/2023,Kayserispor,Alanyaspor,0-2,0-2,0-4,Unknown,16:00,0,2,0,2,0,4,2,2,4,Away
143,2022/2023,Kasımpaşa,İstanbulspor,0-0,1-0,1-0,Unknown,13:00,0,0,1,0,1,0,0,1,1,Home
144,2022/2023,Fenerbahçe,Trabzonspor,1-0,2-1,3-1,Unknown,17:00,1,0,2,1,3,1,1,3,4,Home
145,2022/2023,Karagümrük,Adana DS,1-0,1-3,2-3,Unknown,17:00,1,0,1,3,2,3,1,4,5,Away
146,Ankaragücü - Antalyaspor,Ankaragücü,Antalyaspor,0-0,1-1,1-1,Unknown,17:00,0,0,1,1,1,1,0,2,2,Draw
147,2022/2023,Başakşehir,Ümraniyespor,1-0,0-1,1-1,Unknown,14:00,1,0,0,1,1,1,1,1,2,Draw
148,2022/2023,İstanbulspor,Galatasaray,0-1,0-1,0-2,Unknown,17:00,0,1,0,1,0,2,1,1,2,Away
149,Sivasspor - Kasımpaşa,Sivasspor,Kasımpaşa,0-0,1-2,1-2,Unknown,14:00,0,0,1,2,1,2,0,3,3,Away
150,2022/2023,Alanyaspor,Konyaspor,0-1,0-2,0-3,Unknown,17:00,0,1,0,2,0,3,1,2,3,Away
151,2022/2023,Trabzonspor,Ankaragücü,1-0,1-0,2-0,Unknown,17:00,1,0,1,0,2,0,1,1,2,Home
152,Galatasaray - Başakşehir,Galatasaray,Başakşehir,1-0,0-0,1-0,Unknown,17:00,1,0,0,0,1,0,1,0,1,Home
153,Giresunspor - Fenerbahçe,Giresunspor,Fenerbahçe,0-1,1-0,1-1,Unknown,16:00,0,1,1,0,1,1,1,1,2,Draw
154,2022/2023,Konyaspor,Kayserispor,0-0,2-2,2-2,Unknown,13:00,0,0,2,2,2,2,0,4,4,Draw
155,2022/2023,Ümraniyespor,Sivasspor,2-1,2-0,4-1,Unknown,10:30,2,1,2,0,4,1,3,2,5,Home
156,Adana DS - Alanyaspor,Adana DS,Alanyaspor,2-2,2-0,4-2,Unknown,18:00,2,2,2,0,4,2,4,2,6,Home
157,2022/2023,Antalyaspor,Beşiktaş,1-0,0-3,1-3,Unknown,16:00,1,0,0,3,1,3,1,3,4,Away
158,2022/2023,İstanbulspor,Giresunspor,1-0,0-0,1-0,Unknown,17:00,1,0,0,0,1,0,1,0,1,Home
159,2022/2023,Beşiktaş,Galatasaray,1-1,2-0,3-1,Unknown,16:00,1,1,2,0,3,1,2,2,4,Home
160,Sivasspor - Fenerbahçe,Sivasspor,Fenerbahçe,0-3,1-0,1-3,Unknown,16:00,0,3,1,0,1,3,3,1,4,Away
161,Ankaragücü - Kasımpaşa,Ankaragücü,Kasımpaşa,0-0,0-0,0-0,Unknown,16:00,0,0,0,0,0,0,0,0,0,Draw
162,2022/2023,Karagümrük,Antalyaspor,0-1,0-0,0-1,Unknown,13:00,0,1,0,0,0,1,1,0,1,Away
163,2022/2023,Konyaspor,Trabzonspor,1-1,1-0,2-1,Unknown,13:00,1,1,1,0,2,1,2,1,3,Home
164,2022/2023,Alanyaspor,Ümraniyespor,1-0,0-0,1-0,Unknown,17:00,1,0,0,0,1,0,1,0,1,Home
165,2022/2023,Fenerbahçe,İstanbulspor,1-0,2-3,3-3,Unknown,17:00,1,0,2,3,3,3,1,5,6,Draw
166,Giresunspor - Başakşehir,Giresunspor,Başakşehir,0-4,2-0,2-4,Unknown,14:00,0,4,2,0,2,4,4,2,6,Away
167,2022/2023,Antalyaspor,Sivasspor,0-2,1-0,1-2,Unknown,17:00,0,2,1,0,1,2,2,1,3,Away
168,Galatasaray - Karagümrük,Galatasaray,Karagümrük,2-3,1-0,3-3,"45,101",16:00,2,3,1,0,3,3,5,1,6,Draw
169,Adana DS - Kayserispor,Adana DS,Kayserispor,4-3,1-0,5-3,Unknown,13:00,4,3,1,0,5,3,7,1,8,Home
170,2022/2023,Kasımpaşa,Konyaspor,1-2,0-0,1-2,Unknown,10:30,1,2,0,0,1,2,3,0,3,Away
171,2022/2023,Ümraniyespor,Beşiktaş,0-1,0-1,0-2,Unknown,16:00,0,1,0,1,0,2,1,1,2,Away
172,Sivasspor - Trabzonspor,Sivasspor,Trabzonspor,2-1,2-0,4-1,Unknown,17:30,2,1,2,0,4,1,3,2,5,Home
173,2022/2023,Konyaspor,Adana DS,1-1,0-1,1-2,Unknown,17:30,1,1,0,1,1,2,2,1,3,Away
174,Ankaragücü - Giresunspor,Ankaragücü,Giresunspor,0-1,3-0,3-1,Unknown,14:00,0,1,3,0,3,1,1,3,4,Home
175,2022/2023,Başakşehir,Fenerbahçe,1-0,0-2,1-2,Unknown,17:30,1,0,0,2,1,2,1,2,3,Away
176,2022/2023,İstanbulspor,Antalyaspor,2-1,1-2,3-3,Unknown,14:00,2,1,1,2,3,3,3,3,6,Draw
177,2022/2023,Kayserispor,Kasımpaşa,0-0,0-0,0-0,Unknown,14:00,0,0,0,0,0,0,0,0,0,Draw
178,2022/2023,Alanyaspor,Galatasaray,1-2,0-2,1-4,Unknown,17:30,1,2,0,2,1,4,3,2,5,Away
179,2022/2023,Karagümrük,Ümraniyespor,2-1,2-1,4-2,Unknown,17:30,2,1,2,1,4,2,3,3,6,Home
180,2022/2023,Trabzonspor,Beşiktaş,0-0,0-0,0-0,Unknown,17:30,0,0,0,0,0,0,0,0,0,Draw
181,Giresunspor - Sivasspor,Giresunspor,Sivasspor,1-0,0-0,1-0,Unknown,13:00,1,0,0,0,1,0,1,0,1,Home
182,2022/2023,Fenerbahçe,Ankaragücü,0-0,2-1,2-1,Unknown,17:30,0,0,2,1,2,1,0,3,3,Home
183,2022/2023,İstanbulspor,Başakşehir,1-0,0-0,1-0,Unknown,13:00,1,0,0,0,1,0,1,0,1,Home
184,Adana DS - Kasımpaşa,Adana DS,Kasımpaşa,3-0,2-0,5-0,Unknown,13:00,3,0,2,0,5,0,3,2,5,Home
185,Galatasaray - Kayserispor,Galatasaray,Kayserispor,4-0,2-0,6-0,Unknown,17:30,4,0,2,0,6,0,4,2,6,Home
186,2022/2023,Antalyaspor,Alanyaspor,2-1,1-0,3-1,Unknown,17:30,2,1,1,0,3,1,3,1,4,Home
187,2022/2023,Karagümrük,Fenerbahçe,1-0,0-2,1-2,Unknown,17:30,1,0,0,2,1,2,1,2,3,Away
188,2022/2023,Kayserispor,Ümraniyespor,1-1,2-0,3-1,Unknown,13:00,1,1,2,0,3,1,2,2,4,Home
189,2022/2023,Beşiktaş,Giresunspor,2-1,1-0,3-1,Unknown,17:30,2,1,1,0,3,1,3,1,4,Home
190,Sivasspor - Başakşehir,Sivasspor,Başakşehir,1-0,0-1,1-1,Unknown,13:00,1,0,0,1,1,1,1,1,2,Draw
191,2022/2023,Kasımpaşa,Trabzonspor,1-0,1-0,2-0,Unknown,17:30,1,0,1,0,2,0,1,1,2,Home
192,Ankaragücü - İstanbulspor,Ankaragücü,İstanbulspor,2-0,1-2,3-2,Unknown,13:00,2,0,1,2,3,2,2,3,5,Home
193,2022/2023,Konyaspor,Antalyaspor,1-1,0-0,1-1,Unknown,17:30,1,1,0,0,1,1,2,0,2,Draw
194,2022/2023,İstanbulspor,Karagümrük,0-1,0-0,0-1,Unknown,17:30,0,1,0,0,0,1,1,0,1,Away
195,2022/2023,Fenerbahçe,Beşiktaş,1-0,1-4,2-4,Unknown,17:30,1,0,1,4,2,4,1,5,6,Away
196,Galatasaray - Adana DS,Galatasaray,Adana DS,0-0,2-0,2-0,Unknown,17:30,0,0,2,0,2,0,0,2,2,Home
197,Giresunspor - Alanyaspor,Giresunspor,Alanyaspor,0-1,2-1,2-2,Unknown,13:00,0,1,2,1,2,2,1,3,4,Draw
198,2022/2023,Ümraniyespor,Konyaspor,0-0,2-2,2-2,Unknown,10:30,0,0,2,2,2,2,0,4,4,Draw
199,2022/2023,Başakşehir,Ankaragücü,1-0,0-0,1-0,Unknown,13:00,1,0,0,0,1,0,1,0,1,Home
200,2022/2023,Trabzonspor,Kayserispor,1-2,2-2,3-4,Unknown,13:00,1,2,2,2,3,4,3,4,7,Away
201,2022/2023,Alanyaspor,Fenerbahçe,1-0,0-3,1-3,Unknown,16:00,1,0,0,3,1,3,1,3,4,Away
202,Sivasspor - Ankaragücü,Sivasspor,Ankaragücü,1-0,1-0,2-0,Unknown,13:00,1,0,1,0,2,0,1,1,2,Home
203,2022/2023,Karagümrük,Başakşehir,1-1,1-1,2-2,Unknown,13:00,1,1,1,1,2,2,2,2,4,Draw
204,2022/2023,Beşiktaş,İstanbulspor,1-0,2-1,3-1,Unknown,16:00,1,0,2,1,3,1,1,3,4,Home
