,season,team_name1,team_name2,first_half,second_half,match_score,attendance,match_time,first_half_home,first_half_away,second_half_home,second_half_away,total_scored_home,total_scored_away,first_half_total,second_half_total,total_goal,winner
0,2020/2021,Fiorentina,Torino,0-0,1-0,1-0,Unknown,16:00,0,0,1,0,1,0,0,1,1,Home
1,2020/2021,Atalanta,Sassuolo,2-0,3-1,5-1,Unknown,14:00,2,0,3,1,5,1,2,4,6,Home
2,2020/2021,Cagliari,Napoli,0-1,1-3,1-4,Unknown,14:00,0,1,1,3,1,4,1,4,5,Away
3,2020/2021,Roma,Sampdoria,0-0,1-0,1-0,Unknown,14:00,0,0,1,0,1,0,0,1,1,Home
4,2020/2021,Spezia,Genoa,1-1,0-1,1-2,Unknown,19:45,1,1,0,1,1,2,2,1,3,Away
5,2020/2021,Inter,Crotone,2-2,4-0,6-2,Unknown,11:30,2,2,4,0,6,2,4,4,8,Home
6,2020/2021,Sampdoria,Sassuolo,0-1,2-2,2-3,Unknown,19:45,0,1,2,2,2,3,1,4,5,Away
7,2020/2021,Udinese,Benevento,0-1,0-1,0-2,Unknown,19:45,0,1,0,1,0,2,1,1,2,Away
8,2020/2021,Milan,Lazio,2-1,1-1,3-2,Unknown,19:45,2,1,1,1,3,2,3,2,5,Home
9,2020/2021,Bologna,Atalanta,0-2,2-0,2-2,Unknown,19:45,0,2,2,0,2,2,2,2,4,Draw
10,2020/2021,Parma,Torino,0-1,0-2,0-3,Unknown,14:00,0,1,0,2,0,3,1,2,3,Away
11,2020/2021,Roma,Cagliari,1-0,2-2,3-2,Unknown,19:45,1,0,2,2,3,2,1,4,5,Home
12,2020/2021,Verona,Inter,0-0,1-2,1-2,Unknown,17:30,0,0,1,2,1,2,0,3,3,Away
13,2021/2022,Salernitana,Udinese,0-3,0-1,0-4,"29,739",19:00,0,3,0,1,0,4,3,1,4,Away
14,2021/2022,Venezia,Cagliari,0-0,0-0,0-0,"5,654",19:00,0,0,0,0,0,0,0,0,0,Draw
15,2021/2022,Inter,Sampdoria,0-0,3-0,3-0,"71,109",16:00,0,0,3,0,3,0,0,3,3,Home
16,2020/2021,Juventus,Fiorentina,0-1,0-2,0-3,Unknown,19:45,0,1,0,2,0,3,1,2,3,Away
17,2020/2021,Crotone,Parma,2-0,0-1,2-1,Unknown,17:30,2,0,0,1,2,1,2,1,3,Home
18,2020/2021,Napoli,Torino,0-0,1-1,1-1,Unknown,19:45,0,0,1,1,1,1,0,2,2,Draw
19,2021/2022,Sassuolo,Milan,0-3,0-0,0-3,"21,584",16:00,0,3,0,0,0,3,3,0,3,Away
20,2021/2022,Spezia,Napoli,0-3,0-0,0-3,"10,000",10:30,0,3,0,0,0,3,3,0,3,Away
21,2021/2022,Fiorentina,Juventus,1-0,1-0,2-0,"34,831",18:45,1,0,1,0,2,0,1,1,2,Home
22,2021/2022,Atalanta,Empoli,0-0,0-1,0-1,"17,654",18:45,0,0,0,1,0,1,0,1,1,Away
23,2021/2022,Lazio,Verona,2-2,1-1,3-3,"50,000",18:45,2,2,1,1,3,3,4,2,6,Draw
24,2021/2022,Genoa,Bologna,0-0,0-1,0-1,"17,768",15:15,0,0,0,1,0,1,0,1,1,Away
25,2021/2022,Torino,Roma,0-2,0-1,0-3,"16,730",18:45,0,2,0,1,0,3,2,1,3,Away
26,2021/2022,Juventus,Lazio,2-0,0-2,2-2,"40,515",18:45,2,0,0,2,2,2,2,2,4,Draw
27,2021/2022,Sampdoria,Fiorentina,2-0,2-1,4-1,"21,331",16:30,2,0,2,1,4,1,2,3,5,Home
28,2021/2022,Cagliari,Inter,0-1,1-2,1-3,"15,443",18:45,0,1,1,2,1,3,1,3,4,Away
29,2021/2022,Milan,Atalanta,0-0,2-0,2-0,"73,304",16:00,0,0,2,0,2,0,0,2,2,Home
30,2021/2022,Bologna,Sassuolo,0-1,1-2,1-3,"19,794",10:30,0,1,1,2,1,3,1,3,4,Away
31,2021/2022,Roma,Venezia,0-1,1-0,1-1,"63,243",18:45,0,1,1,0,1,1,1,1,2,Draw
32,2021/2022,Napoli,Genoa,1-0,2-0,3-0,"54,000",13:00,1,0,2,0,3,0,1,2,3,Home
33,2021/2022,Verona,Torino,0-1,0-0,0-1,"24,001",16:00,0,1,0,0,0,1,1,0,1,Away
34,2021/2022,Udinese,Spezia,1-2,1-1,2-3,"20,950",16:00,1,2,1,1,2,3,3,2,5,Away
35,2021/2022,Empoli,Salernitana,1-0,0-1,1-1,"7,000",13:00,1,0,0,1,1,1,1,1,2,Draw
36,2021/2022,Fiorentina,Roma,2-0,0-0,2-0,"29,580",18:45,2,0,0,0,2,0,2,0,2,Home
37,2021/2022,Venezia,Bologna,2-1,2-2,4-3,"6,674",13:00,2,1,2,2,4,3,3,4,7,Home
38,2021/2022,Verona,Milan,1-1,0-2,1-3,"30,154",18:45,1,1,0,2,1,3,2,2,4,Away
39,2021/2022,Salernitana,Cagliari,0-0,1-1,1-1,"28,048",16:00,0,0,1,1,1,1,0,2,2,Draw
40,2021/2022,Spezia,Atalanta,1-1,0-2,1-3,"9,000",10:30,1,1,0,2,1,3,2,2,4,Away
41,2021/2022,Lazio,Sampdoria,1-0,1-0,2-0,"31,000",18:45,1,0,1,0,2,0,1,1,2,Home
42,2021/2022,Sassuolo,Udinese,1-0,0-1,1-1,"7,460",16:00,1,0,0,1,1,1,1,1,2,Draw
43,2021/2022,Torino,Napoli,0-0,0-1,0-1,"14,619",13:00,0,0,0,1,0,1,0,1,1,Away
44,2021/2022,Genoa,Juventus,0-0,2-1,2-1,"18,762",19:00,0,0,2,1,2,1,0,3,3,Home
45,2021/2022,Inter,Empoli,2-2,2-0,4-2,"69,959",16:45,2,2,2,0,4,2,4,2,6,Home
46,2021/2022,Roma,Bologna,0-0,0-0,0-0,"62,988",18:45,0,0,0,0,0,0,0,0,0,Draw
47,2021/2022,Udinese,Inter,0-2,1-0,1-2,"20,910",16:00,0,2,1,0,1,2,2,1,3,Away
48,2021/2022,Atalanta,Salernitana,0-1,1-0,1-1,"17,011",18:45,0,1,1,0,1,1,1,1,2,Draw
49,2021/2022,Empoli,Torino,0-0,1-3,1-3,"8,416",13:00,0,0,1,3,1,3,0,4,4,Away
50,2021/2022,Milan,Fiorentina,0-0,1-0,1-0,"71,542",13:00,0,0,1,0,1,0,0,1,1,Home
51,2021/2022,Juventus,Venezia,1-0,1-1,2-1,"39,203",10:30,1,0,1,1,2,1,1,2,3,Home
52,2021/2022,Spezia,Lazio,2-1,1-3,3-4,"8,750",18:45,2,1,1,3,3,4,3,4,7,Away
53,2021/2022,Cagliari,Verona,0-2,1-0,1-2,"16,267",13:00,0,2,1,0,1,2,2,1,3,Away
54,2021/2022,Sampdoria,Genoa,1-0,0-0,1-0,"30,136",16:00,1,0,0,0,1,0,1,0,1,Home
55,2021/2022,Napoli,Sassuolo,4-0,2-1,6-1,"20,000",13:00,4,0,2,1,6,1,4,3,7,Home
56,2021/2022,Sassuolo,Juventus,1-1,0-1,1-2,"20,000",18:45,1,1,0,1,1,2,2,1,3,Away
57,2021/2022,Lazio,Milan,1-0,0-2,1-2,"25,000",18:45,1,0,0,2,1,2,1,2,3,Away
58,2021/2022,Genoa,Cagliari,0-0,1-0,1-0,"17,257",16:00,0,0,1,0,1,0,0,1,1,Home
59,2021/2022,Empoli,Napoli,0-1,3-1,3-2,"10,245",13:00,0,1,3,1,3,2,1,4,5,Home
60,2021/2022,Bologna,Udinese,1-1,1-1,2-2,"15,922",13:00,1,1,1,1,2,2,2,2,4,Draw
61,2021/2022,Salernitana,Fiorentina,1-0,1-1,2-1,"20,920",10:30,1,0,1,1,2,1,1,2,3,Home
62,2021/2022,Inter,Roma,2-0,1-1,3-1,"74,947",16:00,2,0,1,1,3,1,2,2,4,Home
63,2021/2022,Verona,Sampdoria,0-1,1-0,1-1,"16,188",18:45,0,1,1,0,1,1,1,1,2,Draw
64,2021/2022,Venezia,Atalanta,0-1,1-2,1-3,"6,132",13:00,0,1,1,2,1,3,1,3,4,Away
65,2021/2022,Torino,Spezia,1-0,1-1,2-1,"8,333",13:00,1,0,1,1,2,1,1,2,3,Home
66,2021/2022,Atalanta,Verona,0-1,1-1,1-2,"14,537",19:00,0,1,1,1,1,2,1,2,3,Away
67,2021/2022,Napoli,Roma,1-0,0-1,1-1,"41,822",17:00,1,0,0,1,1,1,1,1,2,Draw
68,2021/2022,Lazio,Torino,0-0,1-1,1-1,"25,000",18:45,0,0,1,1,1,1,0,2,2,Draw
69,2021/2022,Juventus,Bologna,0-0,1-1,1-1,"36,107",16:30,0,0,1,1,1,1,0,2,2,Draw
70,2021/2022,Fiorentina,Venezia,1-0,0-0,1-0,"31,627",14:30,1,0,0,0,1,0,1,0,1,Home
71,2021/2022,Sampdoria,Salernitana,1-2,0-0,1-2,"14,908",12:30,1,2,0,0,1,2,3,0,3,Away
72,2021/2022,Udinese,Empoli,1-0,3-1,4-1,"15,226",12:30,1,0,3,1,4,1,1,4,5,Home
73,2021/2022,Cagliari,Sassuolo,1-0,0-0,1-0,"14,689",10:30,1,0,0,0,1,0,1,0,1,Home
74,2021/2022,Milan,Genoa,1-0,1-0,2-0,"70,259",19:00,1,0,1,0,2,0,1,1,2,Home
75,2021/2022,Spezia,Inter,0-1,1-2,1-3,"11,382",17:00,0,1,1,2,1,3,1,3,4,Away
76,2021/2022,Bologna,Sampdoria,0-0,2-0,2-0,"15,783",18:45,0,0,2,0,2,0,0,2,2,Home
77,2021/2022,Torino,Milan,0-0,0-0,0-0,"23,472",18:45,0,0,0,0,0,0,0,0,0,Draw
78,2021/2022,Roma,Salernitana,0-1,2-0,2-1,"64,266",16:00,0,1,2,0,2,1,1,2,3,Home
79,2021/2022,Napoli,Fiorentina,0-1,2-2,2-3,"50,000",13:00,0,1,2,2,2,3,1,4,5,Away
80,2021/2022,Venezia,Udinese,0-1,1-1,1-2,"10,459",13:00,0,1,1,1,1,2,1,2,3,Away
81,2021/2022,Sassuolo,Atalanta,1-0,1-1,2-1,"7,842",13:00,1,0,1,1,2,1,1,2,3,Home
82,2021/2022,Genoa,Lazio,0-2,1-2,1-4,"16,756",10:30,0,2,1,2,1,4,2,3,5,Away
83,2021/2022,Cagliari,Juventus,1-1,0-1,1-2,"13,437",18:45,1,1,0,1,1,2,2,1,3,Away
84,2021/2022,Inter,Verona,2-0,0-0,2-0,"61,325",16:00,2,0,0,0,2,0,2,0,2,Home
85,2021/2022,Empoli,Spezia,0-0,0-0,0-0,"5,265",13:00,0,0,0,0,0,0,0,0,0,Draw
86,2021/2022,Milan,Bologna,0-0,0-0,0-0,"68,136",18:45,0,0,0,0,0,0,0,0,0,Draw
87,2021/2022,Verona,Genoa,1-0,0-0,1-0,"14,993",16:30,1,0,0,0,1,0,1,0,1,Home
88,2021/2022,Juventus,Inter,0-1,0-0,0-1,"40,093",18:45,0,1,0,0,0,1,1,0,1,Away
89,2021/2022,Atalanta,Napoli,0-2,1-1,1-3,"17,709",13:00,0,2,1,1,1,3,2,2,4,Away
90,2021/2022,Sampdoria,Roma,0-1,0-0,0-1,"16,465",16:00,0,1,0,0,0,1,1,0,1,Away
91,2021/2022,Fiorentina,Empoli,0-0,1-0,1-0,"22,407",10:30,0,0,1,0,1,0,0,1,1,Home
92,2021/2022,Spezia,Venezia,0-0,1-0,1-0,"7,993",13:00,0,0,1,0,1,0,0,1,1,Home
93,2021/2022,Roma,Lazio,3-0,0-0,3-0,"51,932",17:00,3,0,0,0,3,0,3,0,3,Home
94,2021/2022,Lazio,Sassuolo,1-0,1-1,2-1,"15,000",16:00,1,0,1,1,2,1,1,2,3,Home
95,2021/2022,Udinese,Cagliari,2-1,3-0,5-1,"12,215",13:00,2,1,3,0,5,1,3,3,6,Home
96,2021/2022,Empoli,Verona,1-0,0-1,1-1,"5,445",14:00,1,0,0,1,1,1,1,1,2,Draw
97,2021/2022,Salernitana,Torino,0-1,0-0,0-1,"8,650",18:45,0,1,0,0,0,1,1,0,1,Away
98,2021/2022,Bologna,Atalanta,0-0,0-1,0-1,"1,323",19:45,0,0,0,1,0,1,0,1,1,Away
99,2021/2022,Genoa,Torino,1-0,0-0,1-0,"14,961",20:00,1,0,0,0,1,0,1,0,1,Home
100,2021/2022,Juventus,Salernitana,2-0,0-0,2-0,"29,186",14:00,2,0,0,0,2,0,2,0,2,Home
101,2021/2022,Venezia,Sampdoria,0-2,0-0,0-2,"7,591",11:30,0,2,0,0,0,2,2,0,2,Away
102,2021/2022,Sassuolo,Spezia,1-1,3-0,4-1,"6,130",17:45,1,1,3,0,4,1,2,3,5,Home
103,2021/2022,Napoli,Udinese,0-1,2-0,2-1,"37,363",14:00,0,1,2,0,2,1,1,2,3,Home
104,2021/2022,Lazio,Venezia,0-0,1-0,1-0,"18,000",19:45,0,0,1,0,1,0,0,1,1,Home
105,2021/2022,Cagliari,Milan,0-0,0-1,0-1,"12,309",19:45,0,0,0,1,0,1,0,1,1,Away
106,2021/2022,Inter,Fiorentina,0-0,1-1,1-1,"54,988",17:00,0,0,1,1,1,1,0,2,2,Draw
107,2021/2022,Torino,Inter,1-0,0-1,1-1,"15,363",19:45,1,0,0,1,1,1,1,1,2,Draw
108,2021/2022,Atalanta,Genoa,0-0,0-0,0-0,"9,140",17:00,0,0,0,0,0,0,0,0,0,Draw
109,2021/2022,Udinese,Roma,1-0,0-1,1-1,"15,114",17:00,1,0,0,1,1,1,1,1,2,Draw
110,2021/2022,Fiorentina,Bologna,0-0,1-0,1-0,"22,635",11:30,0,0,1,0,1,0,0,1,1,Home
111,2021/2022,Milan,Empoli,1-0,0-0,1-0,"48,801",19:45,1,0,0,0,1,0,1,0,1,Home
112,2021/2022,Verona,Napoli,0-1,1-1,1-2,"18,782",14:00,0,1,1,1,1,2,1,2,3,Away
113,2021/2022,Sampdoria,Juventus,0-2,1-1,1-3,"16,644",17:00,0,2,1,1,1,3,2,2,4,Away
114,2021/2022,Spezia,Cagliari,0-0,2-0,2-0,"7,180",14:00,0,0,2,0,2,0,0,2,2,Home
115,2021/2022,Salernitana,Sassuolo,1-2,1-0,2-2,"10,249",14:00,1,2,1,0,2,2,3,1,4,Draw
116,2021/2022,Napoli,Milan,0-0,0-1,0-1,"42,000",19:45,0,0,0,1,0,1,0,1,1,Away
117,2021/2022,Juventus,Spezia,1-0,0-0,1-0,"26,475",17:00,1,0,0,0,1,0,1,0,1,Home
118,2021/2022,Venezia,Sassuolo,1-3,0-1,1-4,"5,732",14:00,1,3,0,1,1,4,4,1,5,Away
119,2021/2022,Bologna,Torino,0-0,0-0,0-0,"17,575",14:00,0,0,0,0,0,0,0,0,0,Draw
120,2021/2022,Fiorentina,Verona,1-1,0-0,1-1,"23,491",14:00,1,1,0,0,1,1,2,0,2,Draw
121,2021/2022,Genoa,Empoli,0-0,0-0,0-0,"14,935",11:30,0,0,0,0,0,0,0,0,0,Draw
122,2021/2022,Cagliari,Lazio,0-2,0-1,0-3,"10,873",19:45,0,2,0,1,0,3,2,1,3,Away
123,2021/2022,Roma,Atalanta,1-0,0-0,1-0,"42,303",17:00,1,0,0,0,1,0,1,0,1,Home
124,2021/2022,Udinese,Sampdoria,2-1,0-0,2-1,"12,405",14:00,2,1,0,0,2,1,3,0,3,Home
125,2021/2022,Inter,Salernitana,2-0,3-0,5-0,"46,287",19:45,2,0,3,0,5,0,2,3,5,Home
126,2021/2022,Lazio,Napoli,0-0,1-2,1-2,"25,000",19:50,0,0,1,2,1,2,0,3,3,Away
127,2021/2022,Spezia,Roma,0-0,0-1,0-1,"8,107",17:05,0,0,0,1,0,1,0,1,1,Away
128,2021/2022,Atalanta,Sampdoria,2-0,2-0,4-0,"10,245",19:50,2,0,2,0,4,0,2,2,4,Home
129,2021/2022,Verona,Venezia,0-0,3-1,3-1,"14,298",14:05,0,0,3,1,3,1,0,4,4,Home
130,2021/2022,Torino,Cagliari,0-1,1-1,1-2,"10,231",11:35,0,1,1,1,1,2,1,2,3,Away
131,2021/2022,Sassuolo,Fiorentina,1-0,1-1,2-1,"8,952",19:45,1,0,1,1,2,1,1,2,3,Home
132,2021/2022,Milan,Udinese,1-0,0-1,1-1,"44,588",17:45,1,0,0,1,1,1,1,1,2,Draw
133,2021/2022,Empoli,Juventus,1-2,1-1,2-3,"11,890",17:00,1,2,1,1,2,3,3,2,5,Away
134,2021/2022,Salernitana,Bologna,0-1,1-0,1-1,"13,289",14:00,0,1,1,0,1,1,1,1,2,Draw
135,2021/2022,Genoa,Inter,0-0,0-0,0-0,"14,314",20:00,0,0,0,0,0,0,0,0,0,Draw
136,2021/2022,Bologna,Spezia,1-1,1-0,2-1,"12,050",20:00,1,1,1,0,2,1,2,1,3,Home
137,2021/2022,Cagliari,Napoli,0-0,1-1,1-1,"12,063",18:00,0,0,1,1,1,1,0,2,2,Draw
138,2021/2022,Udinese,Lazio,1-1,0-0,1-1,"10,799",19:45,1,1,0,0,1,1,2,0,2,Draw
139,2021/2022,Inter,Sassuolo,0-2,0-0,0-2,"28,324",17:00,0,2,0,0,0,2,2,0,2,Away
140,2021/2022,Venezia,Genoa,1-1,0-0,1-1,"7,566",14:00,1,1,0,0,1,1,2,0,2,Draw
141,2021/2022,Roma,Verona,0-2,2-0,2-2,"34,777",17:00,0,2,2,0,2,2,2,2,4,Draw
142,2021/2022,Sampdoria,Empoli,2-0,0-0,2-0,"9,069",14:00,2,0,0,0,2,0,2,0,2,Home
143,2021/2022,Fiorentina,Atalanta,0-0,1-0,1-0,"18,056",11:30,0,0,1,0,1,0,0,1,1,Home
144,2021/2022,Salernitana,Milan,1-1,1-1,2-2,"18,449",19:45,1,1,1,1,2,2,2,2,4,Draw
145,2021/2022,Juventus,Torino,1-0,0-1,1-1,"20,132",19:45,1,0,0,1,1,1,1,1,2,Draw
146,2021/2022,Spezia,Fiorentina,0-1,1-1,1-2,"5,400",19:45,0,1,1,1,1,2,1,2,3,Away
147,2021/2022,Atalanta,Juventus,0-0,1-1,1-1,"9,731",19:45,0,0,1,1,1,1,0,2,2,Draw
148,2021/2022,Sassuolo,Roma,0-1,2-1,2-2,"9,282",17:00,0,1,2,1,2,2,1,3,4,Draw
149,2021/2022,Verona,Udinese,2-0,2-0,4-0,"11,713",14:00,2,0,2,0,4,0,2,2,4,Home
150,2021/2022,Empoli,Cagliari,1-0,0-1,1-1,"4,787",14:00,1,0,0,1,1,1,1,1,2,Draw
151,2021/2022,Genoa,Salernitana,1-1,0-0,1-1,"13,742",14:00,1,1,0,0,1,1,2,0,2,Draw
152,2021/2022,Milan,Sampdoria,1-0,0-0,1-0,"35,710",11:30,1,0,0,0,1,0,1,0,1,Home
153,2021/2022,Torino,Venezia,1-1,0-1,1-2,"6,681",19:45,1,1,0,1,1,2,2,1,3,Away
154,2021/2022,Napoli,Inter,1-0,0-1,1-1,"27,000",17:00,1,0,0,1,1,1,1,1,2,Draw
155,2021/2022,Lazio,Bologna,1-0,2-0,3-0,"22,000",14:00,1,0,2,0,3,0,1,2,3,Home
156,2021/2022,Salernitana,Spezia,2-2,0-0,2-2,"10,668",19:45,2,2,0,0,2,2,4,0,4,Draw
157,2021/2022,Juventus,Verona,1-0,1-0,2-0,"17,016",19:45,1,0,1,0,2,0,1,1,2,Home
158,2021/2022,Udinese,Torino,0-0,2-0,2-0,"9,837",17:00,0,0,2,0,2,0,0,2,2,Home
159,2021/2022,Sampdoria,Sassuolo,2-0,2-0,4-0,"6,232",14:00,2,0,2,0,4,0,2,2,4,Home
160,2021/2022,Venezia,Napoli,0-0,0-2,0-2,"5,554",14:00,0,0,0,2,0,2,0,2,2,Away
161,2021/2022,Bologna,Empoli,0-0,0-0,0-0,"10,349",14:00,0,0,0,0,0,0,0,0,0,Draw
162,2021/2022,Atalanta,Cagliari,0-0,1-2,1-2,"7,868",11:30,0,0,1,2,1,2,0,3,3,Away
163,2021/2022,Fiorentina,Lazio,0-0,0-3,0-3,"17,181",19:45,0,0,0,3,0,3,0,3,3,Away
164,2021/2022,Inter,Milan,1-0,0-2,1-2,"37,918",17:00,1,0,0,2,1,2,1,2,3,Away
165,2021/2022,Empoli,Roma,0-4,2-0,2-4,"4,920",17:00,0,4,2,0,2,4,4,2,6,Away
166,2021/2022,Roma,Genoa,0-0,0-0,0-0,"29,863",14:00,0,0,0,0,0,0,0,0,0,Draw
167,2021/2022,Milan,Juventus,0-0,0-0,0-0,"5,000",19:45,0,0,0,0,0,0,0,0,0,Draw
168,2021/2022,Napoli,Salernitana,2-1,2-0,4-1,"3,000",14:00,2,1,2,0,4,1,3,2,5,Home
169,2021/2022,Spezia,Sampdoria,0-0,1-0,1-0,"5,000",14:00,0,0,1,0,1,0,0,1,1,Home
170,2021/2022,Torino,Sassuolo,1-0,0-1,1-1,"5,000",14:00,1,0,0,1,1,1,1,1,2,Draw
171,2021/2022,Cagliari,Fiorentina,0-0,1-1,1-1,"5,000",11:30,0,0,1,1,1,1,0,2,2,Draw
172,2021/2022,Lazio,Atalanta,0-0,0-0,0-0,"4,000",19:45,0,0,0,0,0,0,0,0,0,Draw
173,2021/2022,Inter,Venezia,1-1,1-0,2-1,"5,000",17:00,1,1,1,0,2,1,2,1,3,Home
174,2021/2022,Verona,Bologna,1-1,1-0,2-1,"4,286",19:45,1,1,1,0,2,1,2,1,3,Home
175,2021/2022,Fiorentina,Genoa,3-0,3-0,6-0,"5,000",19:45,3,0,3,0,6,0,3,3,6,Home
176,2021/2022,Genoa,Udinese,0-0,0-0,0-0,"5,000",14:00,0,0,0,0,0,0,0,0,0,Draw
177,2021/2022,Bologna,Napoli,0-1,0-1,0-2,"5,000",17:30,0,1,0,1,0,2,1,1,2,Away
178,2021/2022,Milan,Spezia,1-0,0-2,1-2,"5,000",17:30,1,0,0,2,1,2,1,2,3,Away
179,2021/2022,Atalanta,Inter,0-0,0-0,0-0,"5,000",19:45,0,0,0,0,0,0,0,0,0,Draw
180,2021/2022,Roma,Cagliari,1-0,0-0,1-0,"5,000",17:00,1,0,0,0,1,0,1,0,1,Home
181,2021/2022,Juventus,Udinese,1-0,1-0,2-0,"5,000",19:45,1,0,1,0,2,0,1,1,2,Home
182,2021/2022,Venezia,Empoli,0-1,1-0,1-1,"3,805",14:00,0,1,1,0,1,1,1,1,2,Draw
183,2021/2022,Sassuolo,Verona,0-2,2-2,2-4,"3,843",11:30,0,2,2,2,2,4,2,4,6,Away
184,2021/2022,Salernitana,Lazio,0-2,0-1,0-3,"2,559",17:00,0,2,0,1,0,3,2,1,3,Away
185,2021/2022,Sampdoria,Torino,1-1,0-1,1-2,"2,549",14:00,1,1,0,1,1,2,2,1,3,Away
186,2021/2022,Cagliari,Bologna,0-0,2-1,2-1,"5,583",19:45,0,0,2,1,2,1,0,3,3,Home
187,2021/2022,Torino,Fiorentina,3-0,1-0,4-0,"3,545",16:00,3,0,1,0,4,0,3,1,4,Home
188,2021/2022,Verona,Salernitana,0-1,1-1,1-2,"3,106",19:45,0,1,1,1,1,2,1,2,3,Away
189,2021/2022,Inter,Lazio,1-1,1-0,2-1,"29,471",19:45,1,1,1,0,2,1,2,1,3,Home
190,2021/2022,Genoa,Spezia,0-1,0-0,0-1,"8,000",17:30,0,1,0,0,0,1,1,0,1,Away
191,2021/2022,Roma,Juventus,1-1,2-3,3-4,"33,178",17:30,1,1,2,3,3,4,2,5,7,Away
192,2021/2022,Udinese,Atalanta,0-3,2-3,2-6,"8,679",15:30,0,3,2,3,2,6,3,5,8,Away
193,2021/2022,Napoli,Sampdoria,1-0,0-0,1-0,"9,000",15:30,1,0,0,0,1,0,1,0,1,Home
194,2021/2022,Empoli,Sassuolo,1-2,0-3,1-5,"4,081",13:30,1,2,0,3,1,5,3,3,6,Away
195,2021/2022,Venezia,Milan,0-1,0-2,0-3,"5,000",11:30,0,1,0,2,0,3,1,2,3,Away
196,2021/2022,Salernitana,Venezia,1-0,1-1,2-1,"22,200",16:00,1,0,1,1,2,1,1,2,3,Home
197,2021/2022,Atalanta,Torino,2-2,2-2,4-4,Unknown,18:15,2,2,2,2,4,4,4,4,8,Draw
198,2021/2022,Fiorentina,Udinese,0-2,0-2,0-4,"22,067",16:00,0,2,0,2,0,4,2,2,4,Away
199,2021/2022,Juventus,Napoli,0-1,1-0,1-1,"19,301",19:45,0,1,1,0,1,1,1,1,2,Draw
200,2021/2022,Bologna,Inter,1-1,1-0,2-1,"26,034",18:15,1,1,1,0,2,1,2,1,3,Home
201,2021/2022,Milan,Roma,2-1,1-0,3-1,"35,870",17:30,2,1,1,0,3,1,3,1,4,Home
202,2021/2022,Sassuolo,Genoa,0-1,1-0,1-1,"4,696",15:30,0,1,1,0,1,1,1,1,2,Draw
203,2021/2022,Lazio,Empoli,1-2,2-1,3-3,"23,000",13:30,1,2,2,1,3,3,3,3,6,Draw
204,2021/2022,Spezia,Verona,0-0,1-2,1-2,"3,250",13:30,0,0,1,2,1,2,0,3,3,Away
205,2021/2022,Sampdoria,Cagliari,1-0,0-2,1-2,"3,188",11:30,1,0,0,2,1,2,1,2,3,Away
206,2021/2022,Empoli,Milan,1-2,1-2,2-4,"10,596",19:45,1,2,1,2,2,4,3,3,6,Away
207,2021/2022,Napoli,Spezia,0-1,0-0,0-1,"25,000",19:45,0,1,0,0,0,1,1,0,1,Away
208,2021/2022,Udinese,Salernitana,0-0,0-1,0-1,"12,362",16:45,0,0,0,1,0,1,0,1,1,Away
209,2021/2022,Verona,Fiorentina,1-0,0-1,1-1,"14,001",17:30,1,0,0,1,1,1,1,1,2,Draw
210,2021/2022,Roma,Sampdoria,0-0,1-1,1-1,"49,400",17:30,0,0,1,1,1,1,0,2,2,Draw
211,2021/2022,Inter,Torino,1-0,0-0,1-0,"41,413",17:30,1,0,0,0,1,0,1,0,1,Home
212,2021/2022,Venezia,Lazio,1-1,0-2,1-3,"7,894",15:30,1,1,0,2,1,3,2,2,4,Away
213,2021/2022,Juventus,Cagliari,1-0,1-0,2-0,"11,197",19:45,1,0,1,0,2,0,1,1,2,Home
214,2021/2022,Sassuolo,Bologna,0-2,0-1,0-3,"4,763",15:30,0,2,0,1,0,3,2,1,3,Away
215,2021/2022,Genoa,Atalanta,0-0,0-0,0-0,"6,000",19:45,0,0,0,0,0,0,0,0,0,Draw
216,2021/2022,Milan,Napoli,0-1,0-0,0-1,"54,647",19:45,0,1,0,0,0,1,1,0,1,Away
217,2021/2022,Sampdoria,Venezia,1-0,0-1,1-1,"5,735",17:00,1,0,0,1,1,1,1,1,2,Draw
218,2021/2022,Torino,Verona,1-0,0-0,1-0,"6,202",17:00,1,0,0,0,1,0,1,0,1,Home
219,2021/2022,Spezia,Empoli,0-0,1-1,1-1,"5,414",14:00,0,0,1,1,1,1,0,2,2,Draw
220,2021/2022,Fiorentina,Sassuolo,0-2,2-0,2-2,"21,514",11:30,0,2,2,0,2,2,2,2,4,Draw
221,2021/2022,Cagliari,Udinese,0-2,0-2,0-4,"7,864",19:45,0,2,0,2,0,4,2,2,4,Away
222,2021/2022,Atalanta,Roma,1-2,0-2,1-4,"14,469",14:00,1,2,0,2,1,4,3,2,5,Away
223,2021/2022,Bologna,Juventus,0-1,0-1,0-2,"22,394",17:00,0,1,0,1,0,2,1,1,2,Away
224,2021/2022,Salernitana,Inter,0-2,0-3,0-5,"18,000",19:45,0,2,0,3,0,5,2,3,5,Away
225,2021/2022,Lazio,Genoa,1-0,2-1,3-1,"6,000",17:30,1,0,2,1,3,1,1,3,4,Home
226,2021/2022,Roma,Spezia,1-0,1-0,2-0,"44,844",19:45,1,0,1,0,2,0,1,1,2,Home
227,2021/2022,Inter,Cagliari,1-0,3-0,4-0,"33,712",19:45,1,0,3,0,4,0,1,3,4,Home
228,2021/2022,Napoli,Empoli,0-0,0-1,0-1,"20,000",17:00,0,0,0,1,0,1,0,1,1,Away
