,season,team_name1,team_name2,first_half,second_half,match_score,attendance,match_time,first_half_home,first_half_away,second_half_home,second_half_away,total_scored_home,total_scored_away,first_half_total,second_half_total,total_goal,winner
229,2022/2023,NEC,Go Ahead,1-2,2-1,3-3,"12,500",12:30,1,2,2,1,3,3,3,3,6,Draw
230,2022/2023,Groningen,PSV,3-1,1-1,4-2,"21,333",12:30,3,1,1,1,4,2,4,2,6,Home
231,2022/2023,Volendam,Heerenveen,1-1,0-2,1-3,"6,000",18:00,1,1,0,2,1,3,2,2,4,Away
232,2022/2023,Utrecht,Sparta,1-0,2-1,3-1,"20,048",14:45,1,0,2,1,3,1,1,3,4,Home
233,2022/2023,Cambuur,Twente,0-0,0-1,0-1,"10,000",12:30,0,0,0,1,0,1,0,1,1,Away
234,2022/2023,Excelsior,AZ,2-0,0-1,2-1,"4,400",10:15,2,0,0,1,2,1,2,1,3,Home
235,2022/2023,Vitesse,Emmen,2-0,0-1,2-1,"12,177",19:00,2,0,0,1,2,1,2,1,3,Home
236,2022/2023,RKC,Ajax,1-1,0-3,1-4,"7,508",16:45,1,1,0,3,1,4,2,3,5,Away
237,2022/2023,Feyenoord,Sittard,0-1,1-0,1-1,"47,500",14:30,0,1,1,0,1,1,1,1,2,Draw
238,2022/2023,AZ,Feyenoord,1-1,0-2,1-3,"17,039",14:45,1,1,0,2,1,3,2,2,4,Away
239,2022/2023,Ajax,Excelsior,3-0,4-1,7-1,"53,941",18:00,3,0,4,1,7,1,3,5,8,Home
240,2022/2023,Twente,Groningen,0-0,3-0,3-0,"29,000",12:30,0,0,3,0,3,0,0,3,3,Home
241,2022/2023,PSV,Utrecht,3-1,3-0,6-1,"30,646",12:30,3,1,3,0,6,1,4,3,7,Home
242,2022/2023,Sparta,NEC,2-0,0-0,2-0,"10,420",10:15,2,0,0,0,2,0,2,0,2,Home
243,2022/2023,Cambuur,Vitesse,0-1,0-2,0-3,"9,868",19:00,0,1,0,2,0,3,1,2,3,Away
244,2022/2023,Go Ahead,Heerenveen,0-0,1-1,1-1,"9,713",18:00,0,0,1,1,1,1,0,2,2,Draw
245,2022/2023,Sittard,RKC,0-0,0-0,0-0,"11,043",16:45,0,0,0,0,0,0,0,0,0,Draw
246,2022/2023,Emmen,Volendam,0-0,1-1,1-1,"8,123",18:00,0,0,1,1,1,1,0,2,2,Draw
247,2022/2023,Vitesse,Sittard,1-1,0-1,1-2,"12,327",18:00,1,1,0,1,1,2,2,1,3,Away
248,2022/2023,Heerenveen,PSV,0-0,0-1,0-1,"24,087",14:45,0,0,0,1,0,1,0,1,1,Away
249,2022/2023,Utrecht,AZ,0-1,1-1,1-2,"20,873",12:30,0,1,1,1,1,2,1,2,3,Away
250,2022/2023,Feyenoord,Twente,1-0,1-0,2-0,"47,500",12:30,1,0,1,0,2,0,1,1,2,Home
251,2022/2023,Go Ahead,Cambuur,0-0,0-0,0-0,"9,603",10:15,0,0,0,0,0,0,0,0,0,Draw
252,2022/2023,NEC,Excelsior,0-0,1-1,1-1,"12,100",19:00,0,0,1,1,1,1,0,2,2,Draw
253,2022/2023,Sparta,Emmen,1-0,2-1,3-1,"10,087",16:45,1,0,2,1,3,1,1,3,4,Home
254,2022/2023,Volendam,Ajax,0-2,2-2,2-4,"6,850",14:30,0,2,2,2,2,4,2,4,6,Away
255,2022/2023,Groningen,RKC,1-1,1-2,2-3,"18,354",18:00,1,1,1,2,2,3,2,3,5,Away
256,2022/2023,Emmen,Heerenveen,0-0,0-0,0-0,"8,131",18:00,0,0,0,0,0,0,0,0,0,Draw
257,2022/2023,RKC,Sparta,1-1,1-1,2-2,"5,647",14:45,1,1,1,1,2,2,2,2,4,Draw
258,2022/2023,Excelsior,Utrecht,0-1,0-0,0-1,"4,142",12:30,0,1,0,0,0,1,1,0,1,Away
259,2022/2023,NEC,Feyenoord,1-1,0-0,1-1,"12,500",12:30,1,1,0,0,1,1,2,0,2,Draw
260,2022/2023,Sittard,Volendam,2-0,0-0,2-0,"10,078",10:15,2,0,0,0,2,0,2,0,2,Home
261,2022/2023,Groningen,AZ,1-2,0-2,1-4,"18,890",16:45,1,2,0,2,1,4,3,2,5,Away
262,2022/2023,Cambuur,PSV,0-0,3-0,3-0,"10,000",14:30,0,0,3,0,3,0,0,3,3,Home
263,2022/2023,Twente,Vitesse,1-0,2-0,3-0,"29,500",19:00,1,0,2,0,3,0,1,2,3,Home
264,2022/2023,Ajax,Go Ahead,1-0,0-1,1-1,"53,848",18:00,1,0,0,1,1,1,1,1,2,Draw
265,2022/2023,AZ,Ajax,2-1,0-0,2-1,"18,772",14:45,2,1,0,0,2,1,3,0,3,Home
266,2022/2023,Heerenveen,Twente,2-1,0-0,2-1,"21,039",12:30,2,1,0,0,2,1,3,0,3,Home
267,2022/2023,PSV,Feyenoord,2-2,2-1,4-3,"33,110",12:30,2,2,2,1,4,3,4,3,7,Home
268,2022/2023,Go Ahead,Emmen,1-0,1-0,2-0,"9,623",10:15,1,0,1,0,2,0,1,1,2,Home
269,2022/2023,Sittard,Excelsior,0-0,1-0,1-0,"8,379",19:00,0,0,1,0,1,0,0,1,1,Home
270,2022/2023,Vitesse,Volendam,0-1,1-0,1-1,"15,702",16:45,0,1,1,0,1,1,1,1,2,Draw
271,2022/2023,RKC,Cambuur,1-1,4-0,5-1,"4,555",18:00,1,1,4,0,5,1,2,4,6,Home
272,2022/2023,Sparta,Groningen,0-0,2-1,2-1,"9,657",14:30,0,0,2,1,2,1,0,3,3,Home
273,2022/2023,Utrecht,NEC,0-0,0-0,0-0,"17,547",18:00,0,0,0,0,0,0,0,0,0,Draw
274,2022/2023,Feyenoord,Sparta,2-0,1-0,3-0,"47,500",18:00,2,0,1,0,3,0,2,1,3,Home
275,2022/2023,AZ,Twente,0-0,1-1,1-1,"16,269",14:45,0,0,1,1,1,1,0,2,2,Draw
276,2022/2023,Cambuur,Groningen,0-0,0-1,0-1,"10,000",12:30,0,0,0,1,0,1,0,1,1,Away
277,2022/2023,Excelsior,Emmen,0-1,2-0,2-1,"4,034",19:00,0,1,2,0,2,1,1,2,3,Home
278,2022/2023,Ajax,Heerenveen,2-0,3-0,5-0,"49,555",16:45,2,0,3,0,5,0,2,3,5,Home
279,2022/2023,PSV,RKC,0-0,1-0,1-0,"28,432",12:30,0,0,1,0,1,0,0,1,1,Home
280,2022/2023,Utrecht,Vitesse,0-0,1-0,1-0,"15,807",10:15,0,0,1,0,1,0,0,1,1,Home
281,2022/2023,NEC,Sittard,0-0,1-1,1-1,"12,500",14:30,0,0,1,1,1,1,0,2,2,Draw
282,2022/2023,Volendam,Go Ahead,1-1,1-2,2-3,"6,450",18:00,1,1,1,2,2,3,2,3,5,Away
283,2022/2023,Groningen,Vitesse,0-0,0-1,0-1,"18,014",14:45,0,0,0,1,0,1,0,1,1,Away
284,2022/2023,Emmen,AZ,0-3,0-0,0-3,"8,062",12:30,0,3,0,0,0,3,3,0,3,Away
285,2022/2023,Heerenveen,NEC,0-0,0-0,0-0,"18,066",12:30,0,0,0,0,0,0,0,0,0,Draw
286,2022/2023,Go Ahead,Feyenoord,2-2,1-2,3-4,"9,711",19:00,2,2,1,2,3,4,4,3,7,Away
287,2022/2023,Sparta,Volendam,1-0,3-0,4-0,"10,050",18:00,1,0,3,0,4,0,1,3,4,Home
288,2022/2023,RKC,Excelsior,1-2,4-0,5-2,"4,332",10:15,1,2,4,0,5,2,3,4,7,Home
289,2022/2023,Twente,PSV,2-0,0-1,2-1,"30,000",16:45,2,0,0,1,2,1,2,1,3,Home
290,2022/2023,Ajax,Cambuur,2-0,2-0,4-0,"53,667",14:30,2,0,2,0,4,0,2,2,4,Home
291,2022/2023,Sittard,Utrecht,0-0,3-4,3-4,"8,763",18:00,0,0,3,4,3,4,0,7,7,Away
292,2022/2023,Cambuur,AZ,0-0,0-1,0-1,"10,000",14:45,0,0,0,1,0,1,0,1,1,Away
293,2022/2023,Utrecht,Ajax,0-2,0-0,0-2,"21,471",10:15,0,2,0,0,0,2,2,0,2,Away
294,2022/2023,Volendam,Twente,0-0,1-0,1-0,"6,750",12:30,0,0,1,0,1,0,0,1,1,Home
295,2022/2023,Excelsior,PSV,0-3,1-3,1-6,"4,400",12:30,0,3,1,3,1,6,3,4,7,Away
296,2022/2023,Heerenveen,Sittard,2-0,0-1,2-1,"18,020",19:00,2,0,0,1,2,1,2,1,3,Home
297,2022/2023,Feyenoord,Emmen,0-0,4-0,4-0,"47,500",18:00,0,0,4,0,4,0,0,4,4,Home
298,2022/2023,Vitesse,RKC,0-1,2-1,2-2,"10,598",16:45,0,1,2,1,2,2,1,3,4,Draw
299,2022/2023,Go Ahead,Sparta,0-1,0-0,0-1,"9,317",14:30,0,1,0,0,0,1,1,0,1,Away
300,2022/2023,NEC,Groningen,0-0,1-1,1-1,"12,500",18:00,0,0,1,1,1,1,0,2,2,Draw
301,2022/2023,AZ,NEC,0-0,1-1,1-1,"14,945",18:00,0,0,1,1,1,1,0,2,2,Draw
302,2022/2023,PSV,Volendam,3-1,4-0,7-1,"28,114",16:45,3,1,4,0,7,1,4,4,8,Home
303,2022/2023,Twente,Excelsior,2-0,2-0,4-0,"27,000",19:00,2,0,2,0,4,0,2,2,4,Home
304,2022/2023,RKC,Feyenoord,0-0,0-1,0-1,"6,578",14:45,0,0,0,1,0,1,0,1,1,Away
305,2022/2023,Sparta,Ajax,0-1,0-0,0-1,"10,606",12:30,0,1,0,0,0,1,1,0,1,Away
306,2022/2023,Groningen,Go Ahead,1-0,0-0,1-0,"18,575",10:15,1,0,0,0,1,0,1,0,1,Home
307,2022/2023,Emmen,Utrecht,1-2,2-0,3-2,"8,024",19:00,1,2,2,0,3,2,3,2,5,Home
308,2022/2023,Sittard,Cambuur,1-0,0-4,1-4,"8,357",16:45,1,0,0,4,1,4,1,4,5,Away
309,2022/2023,Vitesse,Heerenveen,0-2,0-2,0-4,"10,899",14:30,0,2,0,2,0,4,2,2,4,Away
310,2022/2023,Twente,Sittard,2-0,1-0,3-0,"27,000",12:30,2,0,1,0,3,0,2,1,3,Home
311,2022/2023,Ajax,Groningen,3-1,3-0,6-1,"54,060",12:30,3,1,3,0,6,1,4,3,7,Home
312,2022/2023,Sparta,AZ,1-1,1-2,2-3,"9,631",14:45,1,1,1,2,2,3,2,3,5,Away
313,2022/2023,Volendam,NEC,1-2,0-2,1-4,"6,375",10:15,1,2,0,2,1,4,3,2,5,Away
314,2022/2023,Feyenoord,Heerenveen,0-0,0-0,0-0,"47,500",19:00,0,0,0,0,0,0,0,0,0,Draw
315,2022/2023,Emmen,RKC,0-0,1-1,1-1,"7,829",18:00,0,0,1,1,1,1,0,2,2,Draw
316,2022/2023,Utrecht,Cambuur,0-0,0-0,0-0,"21,019",18:00,0,0,0,0,0,0,0,0,0,Draw
317,2022/2023,Go Ahead,PSV,1-3,1-2,2-5,"9,643",16:45,1,3,1,2,2,5,4,3,7,Away
318,2022/2023,Excelsior,Vitesse,2-1,1-0,3-1,"4,234",18:00,2,1,1,0,3,1,3,1,4,Home
319,2022/2023,AZ,Go Ahead,0-0,2-0,2-0,"14,438",14:45,0,0,2,0,2,0,0,2,2,Home
320,2022/2023,NEC,Twente,0-0,0-1,0-1,"12,256",12:30,0,0,0,1,0,1,0,1,1,Away
321,2022/2023,Vitesse,Feyenoord,1-2,1-3,2-5,"14,416",12:30,1,2,1,3,2,5,3,4,7,Away
322,2022/2023,Groningen,Volendam,2-1,0-1,2-2,"18,648",10:15,2,1,0,1,2,2,3,1,4,Draw
323,2022/2023,RKC,Utrecht,2-0,0-2,2-2,"4,526",19:00,2,0,0,2,2,2,2,2,4,Draw
324,2022/2023,PSV,Emmen,3-0,1-1,4-1,"30,000",18:00,3,0,1,1,4,1,3,2,5,Home
325,2022/2023,Heerenveen,Sparta,0-0,0-0,0-0,"18,000",18:00,0,0,0,0,0,0,0,0,0,Draw
326,2022/2023,Cambuur,Excelsior,0-2,0-0,0-2,"9,671",16:45,0,2,0,0,0,2,2,0,2,Away
327,2022/2023,Sittard,Ajax,1-0,1-3,2-3,"11,863",14:30,1,0,1,3,2,3,1,4,5,Away
328,2021/2022,Vitesse,Ajax,0-1,2-1,2-2,"18,920",12:30,0,1,2,1,2,2,1,3,4,Draw
329,2021/2022,AZ,Vitesse,3-0,3-1,6-1,,12:30,3,0,3,1,6,1,3,4,7,Home
330,2021/2022,Vitesse,AZ,1-0,1-1,2-1,,18:00,1,0,1,1,2,1,1,2,3,Home
331,2021/2022,Vitesse,Utrecht,1-0,2-0,3-0,,16:00,1,0,2,0,3,0,1,2,3,Home
332,2021/2022,AZ,Heerenveen,1-0,1-0,2-0,,12:30,1,0,1,0,2,0,1,1,2,Home
333,2021/2022,Utrecht,Vitesse,2-0,1-1,3-1,,19:00,2,0,1,1,3,1,2,2,4,Home
334,2021/2022,Heerenveen,AZ,0-0,3-2,3-2,,16:45,0,0,3,2,3,2,0,5,5,Home
335,2021/2022,Feyenoord,Twente,0-2,1-0,1-2,"47,500",12:30,0,2,1,0,1,2,2,1,3,Away
336,2021/2022,Willem II,Utrecht,1-0,2-0,3-0,Unknown,12:30,1,0,2,0,3,0,1,2,3,Home
337,2021/2022,Zwolle,PSV,1-1,0-1,1-2,"14,000",12:30,1,1,0,1,1,2,2,1,3,Away
338,2021/2022,Groningen,Cambuur,0-1,2-2,2-3,"21,286",12:30,0,1,2,2,2,3,1,4,5,Away
339,2021/2022,Heracles,Sparta,0-1,1-2,1-3,"7,954",12:30,0,1,1,2,1,3,1,3,4,Away
340,2021/2022,NEC,Sittard,0-1,0-0,0-1,"12,390",12:30,0,1,0,0,0,1,1,0,1,Away
341,2021/2022,Vitesse,Ajax,0-1,2-1,2-2,"18,920",12:30,0,1,2,1,2,2,1,3,4,Draw
342,2021/2022,Heerenveen,Go Ahead,1-0,2-1,3-1,"23,200",12:30,1,0,2,1,3,1,1,3,4,Home
343,2021/2022,AZ,RKC,1-1,0-2,1-3,"17,568",12:30,1,1,0,2,1,3,2,2,4,Away
344,2021/2022,Go Ahead,Feyenoord,0-0,0-1,0-1,"9,802",18:00,0,0,0,1,0,1,0,1,1,Away
345,2021/2022,Cambuur,Willem II,1-0,0-1,1-1,"10,000",18:00,1,0,0,1,1,1,1,1,2,Draw
346,2021/2022,Sittard,Vitesse,1-1,0-1,1-2,"10,883",18:00,1,1,0,1,1,2,2,1,3,Away
347,2021/2022,Sparta,Zwolle,2-0,0-0,2-0,"10,606",18:00,2,0,0,0,2,0,2,0,2,Home
348,2021/2022,Utrecht,AZ,1-2,1-0,2-2,"20,085",18:00,1,2,1,0,2,2,3,1,4,Draw
349,2021/2022,RKC,Heracles,1-0,1-0,2-0,"6,126",18:00,1,0,1,0,2,0,1,1,2,Home
350,2021/2022,Ajax,Heerenveen,3-0,2-0,5-0,"54,335",18:00,3,0,2,0,5,0,3,2,5,Home
351,2021/2022,Twente,Groningen,1-0,2-0,3-0,"29,100",18:00,1,0,2,0,3,0,1,2,3,Home
352,2021/2022,PSV,NEC,2-0,1-2,3-2,"34,274",18:00,2,0,1,2,3,2,2,3,5,Home
353,2021/2022,Feyenoord,PSV,0-2,2-0,2-2,"47,500",14:45,0,2,2,0,2,2,2,2,4,Draw
354,2021/2022,Vitesse,Heerenveen,1-0,0-2,1-2,"14,710",12:30,1,0,0,2,1,2,1,2,3,Away
355,2021/2022,AZ,Ajax,0-1,2-1,2-2,"18,033",12:30,0,1,2,1,2,2,1,3,4,Draw
356,2021/2022,NEC,Go Ahead,0-0,1-0,1-0,"12,390",10:15,0,0,1,0,1,0,0,1,1,Home
357,2021/2022,Groningen,Sparta,0-1,1-1,1-2,"20,400",19:00,0,1,1,1,1,2,1,2,3,Away
358,2021/2022,Willem II,Heracles,2-0,0-0,2-0,"14,408",18:00,2,0,0,0,2,0,2,0,2,Home
359,2021/2022,Zwolle,Utrecht,0-1,1-0,1-1,"14,000",18:00,0,1,1,0,1,1,1,1,2,Draw
360,2021/2022,Twente,Sittard,1-2,0-0,1-2,"29,500",16:45,1,2,0,0,1,2,3,0,3,Away
361,2021/2022,Cambuur,RKC,0-0,1-1,1-1,"10,000",18:00,0,0,1,1,1,1,0,2,2,Draw
362,2021/2022,RKC,Groningen,3-0,0-1,3-1,"6,348",18:00,3,0,0,1,3,1,3,1,4,Home
363,2021/2022,Sittard,Feyenoord,0-2,1-1,1-3,"10,512",14:45,0,2,1,1,1,3,2,2,4,Away
364,2021/2022,Go Ahead,Vitesse,1-1,0-1,1-2,"9,814",12:30,1,1,0,1,1,2,2,1,3,Away
365,2021/2022,PSV,Willem II,3-1,1-1,4-2,"33,100",12:30,3,1,1,1,4,2,4,2,6,Home
366,2021/2022,Heerenveen,Cambuur,2-1,1-2,3-3,"25,100",10:15,2,1,1,2,3,3,3,3,6,Draw
367,2021/2022,Sparta,AZ,0-0,1-1,1-1,"10,010",19:00,0,0,1,1,1,1,0,2,2,Draw
368,2021/2022,Heracles,Twente,1-1,0-0,1-1,"7,845",18:00,1,1,0,0,1,1,2,0,2,Draw
369,2021/2022,Ajax,Zwolle,1-0,2-0,3-0,"54,102",16:45,1,0,2,0,3,0,1,2,3,Home
370,2021/2022,Utrecht,NEC,0-0,1-0,1-0,"20,665",18:00,0,0,1,0,1,0,0,1,1,Home
371,2021/2022,Sittard,Go Ahead,1-0,0-0,1-0,"7,557",14:45,1,0,0,0,1,0,1,0,1,Home
372,2021/2022,Groningen,Heracles,0-1,0-0,0-1,"20,471",12:30,0,1,0,0,0,1,1,0,1,Away
373,2021/2022,Feyenoord,Utrecht,0-0,2-1,2-1,"47,500",12:30,0,0,2,1,2,1,0,3,3,Home
374,2021/2022,Cambuur,PSV,1-1,0-1,1-2,"10,000",19:00,1,1,0,1,1,2,2,1,3,Away
375,2021/2022,Willem II,Vitesse,1-0,0-0,1-0,"14,500",10:15,1,0,0,0,1,0,1,0,1,Home
376,2021/2022,RKC,Zwolle,0-1,0-1,0-2,"5,236",18:00,0,1,0,1,0,2,1,1,2,Away
377,2021/2022,AZ,Heerenveen,1-1,1-0,2-1,"17,198",16:45,1,1,1,0,2,1,2,1,3,Home
378,2021/2022,NEC,Ajax,0-0,0-1,0-1,"12,390",14:30,0,0,0,1,0,1,0,1,1,Away
379,2021/2022,Twente,Sparta,1-0,1-0,2-0,"29,100",18:00,1,0,1,0,2,0,1,1,2,Home
380,2021/2022,Zwolle,AZ,0-0,2-1,2-1,"12,876",18:00,0,0,2,1,2,1,0,3,3,Home
381,2021/2022,Heracles,Feyenoord,1-3,0-1,1-4,"7,461",14:45,1,3,0,1,1,4,4,1,5,Away
382,2021/2022,Vitesse,Cambuur,1-0,0-0,1-0,"14,970",12:30,1,0,0,0,1,0,1,0,1,Home
383,2021/2022,PSV,RKC,1-0,1-0,2-0,"33,000",12:30,1,0,1,0,2,0,1,1,2,Home
384,2021/2022,Heerenveen,Groningen,1-1,2-0,3-1,"22,500",10:15,1,1,2,0,3,1,2,2,4,Home
385,2021/2022,NEC,Twente,0-0,0-2,0-2,"12,390",19:00,0,0,0,2,0,2,0,2,2,Away
386,2021/2022,Ajax,Sparta,0-1,2-0,2-1,"54,254",18:00,0,1,2,0,2,1,1,2,3,Home
387,2021/2022,Utrecht,Sittard,1-0,0-1,1-1,"21,216",16:45,1,0,0,1,1,1,1,1,2,Draw
388,2021/2022,Go Ahead,Willem II,2-0,2-0,4-0,"9,821",18:00,2,0,2,0,4,0,2,2,4,Home
389,2021/2022,Cambuur,NEC,1-1,0-1,1-2,"10,000",14:45,1,1,0,1,1,2,2,1,3,Away
390,2021/2022,Sparta,Heerenveen,0-0,1-1,1-1,"10,210",12:30,0,0,1,1,1,1,0,2,2,Draw
391,2021/2022,Sittard,Heracles,0-0,0-2,0-2,"10,067",12:30,0,0,0,2,0,2,0,2,2,Away
392,2021/2022,Zwolle,Go Ahead,0-0,0-1,0-1,"14,000",10:15,0,0,0,1,0,1,0,1,1,Away
393,2021/2022,Feyenoord,Willem II,0-0,2-0,2-0,"47,500",19:00,0,0,2,0,2,0,0,2,2,Home
394,2021/2022,RKC,Utrecht,0-1,1-0,1-1,"6,389",18:00,0,1,1,0,1,1,1,1,2,Draw
395,2021/2022,AZ,Vitesse,1-0,2-1,3-1,"17,406",18:00,1,0,2,1,3,1,1,3,4,Home
396,2021/2022,Twente,PSV,3-1,0-2,3-3,"30,000",16:45,3,1,0,2,3,3,4,2,6,Draw
397,2021/2022,Groningen,Ajax,1-2,0-1,1-3,"22,525",14:30,1,2,0,1,1,3,3,1,4,Away
398,2021/2022,Willem II,AZ,2-1,0-1,2-2,"13,064",19:00,2,1,0,1,2,2,3,1,4,Draw
399,2021/2022,Vitesse,RKC,1-1,0-1,1-2,"13,625",15:45,1,1,0,1,1,2,2,1,3,Away
400,2021/2022,PSV,Sittard,3-0,2-0,5-0,"33,491",15:45,3,0,2,0,5,0,3,2,5,Home
401,2021/2022,Ajax,Feyenoord,1-2,2-0,3-2,Unknown,13:30,1,2,2,0,3,2,3,2,5,Home
402,2021/2022,Utrecht,Groningen,0-2,1-1,1-3,"21,221",11:15,0,2,1,1,1,3,2,2,4,Away
403,2021/2022,NEC,Sparta,0-0,0-0,0-0,"12,000",20:00,0,0,0,0,0,0,0,0,0,Draw
404,2021/2022,Twente,Zwolle,1-0,0-0,1-0,"28,000",19:00,1,0,0,0,1,0,1,0,1,Home
405,2021/2022,AZ,Twente,0-0,0-1,0-1,"15,349",19:00,0,0,0,1,0,1,0,1,1,Away
406,2021/2022,Go Ahead,Cambuur,2-0,1-0,3-0,"9,631",17:45,2,0,1,0,3,0,2,1,3,Home
407,2021/2022,Heerenveen,Heracles,0-0,2-0,2-0,"17,980",19:00,0,0,2,0,2,0,0,2,2,Home
408,2021/2022,Zwolle,Feyenoord,1-0,0-2,1-2,"14,000",15:45,1,0,0,2,1,2,1,2,3,Away
409,2021/2022,Heracles,Vitesse,0-0,0-0,0-0,"7,035",13:30,0,0,0,0,0,0,0,0,0,Draw
410,2021/2022,Utrecht,PSV,0-0,0-1,0-1,"22,269",13:30,0,0,0,1,0,1,0,1,1,Away
411,2021/2022,Sittard,Willem II,0-0,1-0,1-0,"5,812",11:15,0,0,1,0,1,0,0,1,1,Home
412,2021/2022,RKC,Heerenveen,0-0,0-0,0-0,"4,203",20:00,0,0,0,0,0,0,0,0,0,Draw
413,2021/2022,Groningen,NEC,2-3,2-0,4-3,"20,600",17:45,2,3,2,0,4,3,5,2,7,Home
414,2021/2022,Sparta,Go Ahead,0-0,1-0,1-0,"10,011",15:30,0,0,1,0,1,0,0,1,1,Home
415,2021/2022,Cambuur,Ajax,0-2,2-1,2-3,"9,822",19:00,0,2,2,1,2,3,2,3,5,Away
416,2021/2022,Vitesse,Sparta,0-1,0-0,0-1,"9,771",16:45,0,1,0,0,0,1,1,0,1,Away
417,2021/2022,Sittard,Zwolle,0-0,0-1,0-1,"8,279",19:00,0,0,0,1,0,1,0,1,1,Away
418,2021/2022,Ajax,RKC,2-0,1-2,3-2,"53,467",15:45,2,0,1,2,3,2,2,3,5,Home
419,2021/2022,NEC,AZ,1-1,0-2,1-3,"12,000",15:45,1,1,0,2,1,3,2,2,4,Away
420,2021/2022,Twente,Cambuur,0-0,1-0,1-0,"26,800",13:30,0,0,1,0,1,0,0,1,1,Home
421,2021/2022,PSV,Heracles,1-0,2-1,3-1,"33,247",11:15,1,0,2,1,3,1,1,3,4,Home
422,2021/2022,Go Ahead,Utrecht,1-0,0-1,1-1,"9,924",17:45,1,0,0,1,1,1,1,1,2,Draw
423,2021/2022,Feyenoord,Groningen,0-1,1-0,1-1,"45,395",20:00,0,1,1,0,1,1,1,1,2,Draw
424,2021/2022,Willem II,Heerenveen,0-0,0-0,0-0,"13,082",15:30,0,0,0,0,0,0,0,0,0,Draw
425,2021/2022,Heerenveen,Utrecht,0-0,1-2,1-2,"19,200",19:00,0,0,1,2,1,2,0,3,3,Away
426,2021/2022,Go Ahead,Ajax,2-0,0-1,2-1,"9,200",15:45,2,0,0,1,2,1,2,1,3,Home
427,2021/2022,Sparta,PSV,1-0,0-2,1-2,"10,020",13:30,1,0,0,2,1,2,1,2,3,Away
428,2021/2022,Vitesse,NEC,0-0,4-1,4-1,"13,877",11:15,0,0,4,1,4,1,0,5,5,Home
429,2021/2022,AZ,Feyenoord,2-0,0-1,2-1,"16,241",11:15,2,0,0,1,2,1,2,1,3,Home
430,2021/2022,Cambuur,Sittard,1-1,1-0,2-1,"9,780",20:00,1,1,1,0,2,1,2,1,3,Home
431,2021/2022,Groningen,Willem II,1-0,0-0,1-0,"17,977",17:45,1,0,0,0,1,0,1,0,1,Home
432,2021/2022,Heracles,Zwolle,1-0,1-0,2-0,"6,788",15:30,1,0,1,0,2,0,1,1,2,Home
433,2021/2022,RKC,Twente,0-1,1-1,1-2,"5,364",19:00,0,1,1,1,1,2,1,2,3,Away
434,2021/2022,Sittard,Sparta,2-0,1-0,3-0,"10,032",16:45,2,0,1,0,3,0,2,1,3,Home
435,2021/2022,Utrecht,Vitesse,1-0,0-1,1-1,"16,886",15:45,1,0,0,1,1,1,1,1,2,Draw
436,2021/2022,PSV,Heerenveen,1-1,2-0,3-1,"35,000",15:45,1,1,2,0,3,1,2,2,4,Home
437,2021/2022,Twente,Go Ahead,0-1,2-1,2-2,"26,100",13:30,0,1,2,1,2,2,1,3,4,Draw
438,2021/2022,Feyenoord,Cambuur,2-1,1-0,3-1,"44,779",13:30,2,1,1,0,3,1,3,1,4,Home
439,2021/2022,Zwolle,Groningen,0-1,1-0,1-1,"13,620",11:15,0,1,1,0,1,1,1,1,2,Draw
440,2021/2022,AZ,Heracles,1-1,1-0,2-1,"13,616",20:00,1,1,1,0,2,1,2,1,3,Home
441,2021/2022,Willem II,Ajax,0-0,0-1,0-1,"14,412",17:45,0,0,0,1,0,1,0,1,1,Away
442,2021/2022,NEC,RKC,0-1,1-0,1-1,"11,802",15:30,0,1,1,0,1,1,1,1,2,Draw
443,2021/2022,Ajax,Twente,1-0,4-0,5-0,"17,859",15:45,1,0,4,0,5,0,1,4,5,Home
444,2021/2022,RKC,Feyenoord,0-1,0-1,0-2,"2,126",13:30,0,1,0,1,0,2,1,1,2,Away
445,2021/2022,Heerenveen,NEC,0-1,0-0,0-1,"8,321",13:30,0,1,0,0,0,1,1,0,1,Away
446,2021/2022,Go Ahead,AZ,1-3,0-1,1-4,"3,746",11:15,1,3,0,1,1,4,4,1,5,Away
447,2021/2022,Sparta,Willem II,0-0,1-0,1-0,"3,500",11:15,0,0,1,0,1,0,0,1,1,Home
448,2021/2022,Vitesse,PSV,0-3,0-2,0-5,"9,177",19:00,0,3,0,2,0,5,3,2,5,Away
449,2021/2022,Cambuur,Zwolle,2-2,1-2,3-4,"3,300",17:45,2,2,1,2,3,4,4,3,7,Away
450,2021/2022,Groningen,Sittard,0-0,0-1,0-1,"7,200",17:45,0,0,0,1,0,1,0,1,1,Away
451,2021/2022,Heracles,Utrecht,0-0,1-0,1-0,"4,058",19:00,0,0,1,0,1,0,0,1,1,Home
452,2021/2022,Ajax,Heracles,1-0,2-0,3-0,"15,750",15:45,1,0,2,0,3,0,1,2,3,Home
453,2021/2022,Willem II,RKC,3-0,0-1,3-1,"4,686",13:30,3,0,0,1,3,1,3,1,4,Home
454,2021/2022,Groningen,Go Ahead,1-0,1-1,2-1,"6,900",13:30,1,0,1,1,2,1,1,2,3,Home
455,2021/2022,Feyenoord,Sparta,2-0,2-0,4-0,"17,039",11:15,2,0,2,0,4,0,2,2,4,Home
456,2021/2022,Twente,Vitesse,2-0,1-0,3-0,Unknown,20:00,2,0,1,0,3,0,2,1,3,Home
457,2021/2022,Zwolle,NEC,1-1,0-0,1-1,"4,500",19:00,1,1,0,0,1,1,2,0,2,Draw
