,season,team_name1,team_name2,first_half,second_half,match_score,attendance,match_time,first_half_home,first_half_away,second_half_home,second_half_away,total_scored_home,total_scored_away,first_half_total,second_half_total,total_goal,winner
221,Freiburg - Frankfurt,Freiburg,Frankfurt,0-2,0-0,0-2,"32,500",14:30,0,2,0,0,0,2,2,0,2,Away
222,2021/2022,Union Berlin,Hertha,2-0,0-0,2-0,"22,012",17:30,2,0,0,0,2,0,2,0,2,Home
223,2021/2022,Hoffenheim,RB Leipzig,1-0,1-0,2-0,"13,233",14:30,1,0,1,0,2,0,1,1,2,Home
224,2021/2022,Leverkusen,Bochum,1-0,0-0,1-0,"22,538",14:30,1,0,0,0,1,0,1,0,1,Home
225,2021/2022,Bielefeld,Wolfsburg,1-0,1-2,2-2,"19,801",14:30,1,0,1,2,2,2,1,3,4,Draw
226,2021/2022,M'gladbach,Fürth,3-0,1-0,4-0,"38,621",14:30,3,0,1,0,4,0,3,1,4,Home
227,2021/2022,Dortmund,Stuttgart,0-0,2-1,2-1,"57,900",14:30,0,0,2,1,2,1,0,3,3,Home
228,2021/2022,Augsburg,Bayern,2-1,0-0,2-1,"26,000",19:30,2,1,0,0,2,1,3,0,3,Home
229,2021/2022,Fürth,Frankfurt,0-0,1-2,1-2,"10,244",18:30,0,0,1,2,1,2,0,3,3,Away
230,2021/2022,Köln,Union Berlin,1-2,1-0,2-2,"49,000",16:30,1,2,1,0,2,2,3,1,4,Draw
231,2021/2022,Hertha,Leverkusen,1-0,0-1,1-1,"22,187",14:30,1,0,0,1,1,1,1,1,2,Draw
232,2021/2022,RB Leipzig,Dortmund,1-0,1-1,2-1,"43,429",17:30,1,0,1,1,2,1,1,2,3,Home
233,2021/2022,Bayern,Freiburg,1-0,1-1,2-1,"75,000",14:30,1,0,1,1,2,1,1,2,3,Home
234,2021/2022,Stuttgart,Bielefeld,0-1,0-0,0-1,"33,550",14:30,0,1,0,0,0,1,1,0,1,Away
235,2021/2022,Bochum,Hoffenheim,0-0,2-0,2-0,"19,600",14:30,0,0,2,0,2,0,0,2,2,Home
236,2021/2022,Wolfsburg,Augsburg,1-0,0-0,1-0,"16,095",14:30,1,0,0,0,1,0,1,0,1,Home
237,2021/2022,Mainz,M'gladbach,0-1,1-0,1-1,"25,000",19:30,0,1,1,0,1,1,1,1,2,Draw
238,2021/2022,M'gladbach,Bochum,2-0,0-1,2-1,"42,361",16:30,2,0,0,1,2,1,2,1,3,Home
239,2021/2022,Augsburg,Stuttgart,1-1,3-0,4-1,"17,500",14:30,1,1,3,0,4,1,2,3,5,Home
240,2021/2022,Frankfurt,RB Leipzig,0-1,1-0,1-1,"31,000",16:30,0,1,1,0,1,1,1,1,2,Draw
241,2021/2022,Union Berlin,Bayern,1-3,1-2,2-5,"16,509",13:30,1,3,1,2,2,5,4,3,7,Away
242,Freiburg - Fürth,Freiburg,Fürth,2-0,1-1,3-1,"31,500",13:30,2,0,1,1,3,1,2,2,4,Home
243,2021/2022,Leverkusen,Wolfsburg,0-0,0-2,0-2,"20,132",13:30,0,0,0,2,0,2,0,2,2,Away
244,2021/2022,Bielefeld,Mainz,1-1,0-1,1-2,"19,477",13:30,1,1,0,1,1,2,2,1,3,Away
245,2021/2022,Dortmund,Köln,1-0,1-0,2-0,"66,709",13:30,1,0,1,0,2,0,1,1,2,Home
246,2021/2022,Hoffenheim,Hertha,2-0,0-0,2-0,"8,127",18:30,2,0,0,0,2,0,2,0,2,Home
247,2021/2022,Bochum,Frankfurt,1-0,1-0,2-0,"19,510",17:30,1,0,1,0,2,0,1,1,2,Home
248,2021/2022,Stuttgart,Union Berlin,0-1,1-0,1-1,"32,595",15:30,0,1,1,0,1,1,1,1,2,Draw
249,2021/2022,Köln,Leverkusen,0-2,2-0,2-2,"49,600",13:30,0,2,2,0,2,2,2,2,4,Draw
250,2021/2022,Hertha,M'gladbach,1-0,0-0,1-0,"25,000",16:30,1,0,0,0,1,0,1,0,1,Home
251,2021/2022,Bielefeld,Dortmund,0-2,1-1,1-3,"25,000",13:30,0,2,1,1,1,3,2,2,4,Away
252,2021/2022,Bayern,Hoffenheim,2-0,2-0,4-0,"60,000",13:30,2,0,2,0,4,0,2,2,4,Home
253,2021/2022,RB Leipzig,Fürth,0-1,4-0,4-1,"24,758",13:30,0,1,4,0,4,1,1,4,5,Home
254,2021/2022,Wolfsburg,Freiburg,0-1,0-1,0-2,"10,251",13:30,0,1,0,1,0,2,1,1,2,Away
255,2021/2022,Mainz,Augsburg,3-0,1-1,4-1,"19,400",18:30,3,0,1,1,4,1,3,2,5,Home
256,2021/2022,Augsburg,Bielefeld,1-0,0-1,1-1,"17,500",15:30,1,0,0,1,1,1,1,1,2,Draw
257,2021/2022,Leverkusen,Bayern,0-5,1-0,1-5,"29,542",13:30,0,5,1,0,1,5,5,1,6,Away
258,2021/2022,M'gladbach,Stuttgart,1-1,0-0,1-1,"41,608",16:30,1,1,0,0,1,1,2,0,2,Draw
259,2021/2022,Union Berlin,Wolfsburg,0-0,2-0,2-0,"11,000",13:30,0,0,2,0,2,0,0,2,2,Home
260,2021/2022,Fürth,Bochum,0-0,0-1,0-1,"10,586",13:30,0,0,0,1,0,1,0,1,1,Away
261,2021/2022,Frankfurt,Hertha,0-1,1-1,1-2,"32,000",13:30,0,1,1,1,1,2,1,2,3,Away
262,Freiburg - RB Leipzig,Freiburg,RB Leipzig,0-1,1-0,1-1,"20,000",13:30,0,1,1,0,1,1,1,1,2,Draw
263,2021/2022,Dortmund,Mainz,1-0,2-1,3-1,"63,812",13:30,1,0,2,1,3,1,1,3,4,Home
264,2021/2022,Hoffenheim,Köln,1-0,4-0,5-0,"14,309",18:30,1,0,4,0,5,0,1,4,5,Home
265,2021/2022,Bielefeld,Leverkusen,0-2,0-2,0-4,"16,250",17:30,0,2,0,2,0,4,2,2,4,Away
266,2021/2022,Bayern,Frankfurt,1-1,0-1,1-2,"25,000",15:30,1,1,0,1,1,2,2,1,3,Away
267,2021/2022,RB Leipzig,Bochum,0-0,3-0,3-0,"25,598",16:30,0,0,3,0,3,0,0,3,3,Home
268,2021/2022,Dortmund,Augsburg,1-1,1-0,2-1,"41,000",13:30,1,1,1,0,2,1,2,1,3,Home
269,2021/2022,Wolfsburg,M'gladbach,1-2,0-1,1-3,"12,845",13:30,1,2,0,1,1,3,3,1,4,Away
270,2021/2022,Mainz,Union Berlin,1-0,0-2,1-2,"16,000",13:30,1,0,0,2,1,2,1,2,3,Away
271,2021/2022,Hertha,Freiburg,0-1,1-1,1-2,"18,376",13:30,0,1,1,1,1,2,1,2,3,Away
272,2021/2022,Stuttgart,Hoffenheim,1-0,2-1,3-1,"24,211",13:30,1,0,2,1,3,1,1,3,4,Home
273,2021/2022,Köln,Fürth,0-1,3-0,3-1,"40,000",18:30,0,1,3,0,3,1,1,3,4,Home
274,2021/2022,Freiburg,Augsburg,3-0,0-0,3-0,"14,400",15:30,3,0,0,0,3,0,3,0,3,Home
275,2021/2022,Bochum,Stuttgart,0-0,0-0,0-0,"15,300",13:30,0,0,0,0,0,0,0,0,0,Draw
276,2021/2022,M'gladbach,Dortmund,1-0,0-0,1-0,"25,000",16:30,1,0,0,0,1,0,1,0,1,Home
277,2021/2022,RB Leipzig,Hertha,3-0,3-0,6-0,"23,500",13:30,3,0,3,0,6,0,3,3,6,Home
278,2021/2022,Union Berlin,Bielefeld,0-0,1-0,1-0,"11,000",13:30,0,0,1,0,1,0,0,1,1,Home
279,2021/2022,Hoffenheim,Wolfsburg,1-1,2-0,3-1,"8,523",13:30,1,1,2,0,3,1,2,2,4,Home
280,2021/2022,Frankfurt,Köln,1-1,0-0,1-1,"24,000",13:30,1,1,0,0,1,1,2,0,2,Draw
281,2021/2022,Leverkusen,Mainz,0-0,1-0,1-0,"16,624",13:30,0,0,1,0,1,0,0,1,1,Home
282,2021/2022,Fürth,Bayern,0-2,1-1,1-3,"11,740",18:30,0,2,1,1,1,3,2,2,4,Away
283,2021/2022,Dortmund,Union Berlin,2-0,2-2,4-2,"25,000",15:30,2,0,2,2,4,2,2,4,6,Home
284,2021/2022,Wolfsburg,Frankfurt,0-1,1-0,1-1,"9,266",17:30,0,1,1,0,1,1,1,1,2,Draw
285,2021/2022,Stuttgart,Leverkusen,1-2,0-1,1-3,"23,450",13:30,1,2,0,1,1,3,3,1,4,Away
286,2021/2022,Köln,RB Leipzig,0-0,1-1,1-1,"25,000",16:30,0,0,1,1,1,1,0,2,2,Draw
287,2021/2022,Augsburg,M'gladbach,0-0,1-0,1-0,"12,500",13:30,0,0,1,0,1,0,0,1,1,Home
288,2021/2022,Mainz,Freiburg,0-0,0-0,0-0,"13,500",13:30,0,0,0,0,0,0,0,0,0,Draw
289,2021/2022,Bielefeld,Hoffenheim,0-0,0-0,0-0,"13,750",13:30,0,0,0,0,0,0,0,0,0,Draw
290,2021/2022,Bayern,Bochum,4-0,3-0,7-0,"25,000",13:30,4,0,3,0,7,0,4,3,7,Home
291,2021/2022,Hertha,Fürth,0-0,2-1,2-1,"21,372",18:30,0,0,2,1,2,1,0,3,3,Home
292,2021/2022,M'gladbach,Bielefeld,1-1,2-0,3-1,"24,500",17:30,1,1,2,0,3,1,2,2,4,Home
293,2021/2022,Bochum,Hertha,0-2,1-1,1-3,"14,000",15:30,0,2,1,1,1,3,2,2,4,Away
294,2021/2022,Frankfurt,Stuttgart,0-0,1-1,1-1,"25,000",13:30,0,0,1,1,1,1,0,2,2,Draw
295,2021/2022,RB Leipzig,Bayern,0-1,1-3,1-4,"34,000",16:30,0,1,1,3,1,4,1,4,5,Away
296,2021/2022,Union Berlin,Augsburg,0-0,0-0,0-0,"10,207",13:30,0,0,0,0,0,0,0,0,0,Draw
297,2021/2022,Fürth,Wolfsburg,0-1,0-1,0-2,"9,000",13:30,0,1,0,1,0,2,1,1,2,Away
298,2021/2022,Hoffenheim,Mainz,0-1,0-1,0-2,"8,427",13:30,0,1,0,1,0,2,1,1,2,Away
299,2021/2022,Freiburg,Köln,0-1,1-0,1-1,"10,000",13:30,0,1,1,0,1,1,1,1,2,Draw
300,2021/2022,Leverkusen,Dortmund,2-1,1-3,3-4,"17,605",13:30,2,1,1,3,3,4,3,4,7,Away
301,2021/2022,Wolfsburg,RB Leipzig,0-0,1-0,1-0,"12,058",15:30,0,0,1,0,1,0,0,1,1,Home
302,2021/2022,Union Berlin,M'gladbach,2-0,0-1,2-1,"11,006",13:30,2,0,0,1,2,1,2,1,3,Home
303,2021/2022,Bayern,Hertha,2-0,3-0,5-0,"25,000",16:30,2,0,3,0,5,0,2,3,5,Home
304,2021/2022,Augsburg,Leverkusen,1-2,0-2,1-4,"10,582",13:30,1,2,0,2,1,4,3,2,5,Away
305,2021/2022,Mainz,Fürth,2-0,1-0,3-0,"11,500",13:30,2,0,1,0,3,0,2,1,3,Home
306,2021/2022,Bielefeld,Frankfurt,0-1,1-0,1-1,"13,750",13:30,0,1,1,0,1,1,1,1,2,Draw
307,2021/2022,Stuttgart,Freiburg,2-3,0-0,2-3,"25,000",13:30,2,3,0,0,2,3,5,0,5,Away
308,2021/2022,Köln,Bochum,0-0,2-1,2-1,"25,000",13:30,0,0,2,1,2,1,0,3,3,Home
309,2021/2022,Dortmund,Hoffenheim,0-0,3-2,3-2,"25,000",18:30,0,0,3,2,3,2,0,5,5,Home
310,2021/2022,Bayern,Köln,0-0,3-2,3-2,"20,000",15:30,0,0,3,2,3,2,0,5,5,Home
311,2021/2022,Hoffenheim,Union Berlin,2-1,0-1,2-2,"8,014",13:30,2,1,0,1,2,2,3,1,4,Draw
312,2021/2022,Leverkusen,M'gladbach,2-0,2-0,4-0,"15,105",16:30,2,0,2,0,4,0,2,2,4,Home
313,2021/2022,Freiburg,Dortmund,1-0,1-1,2-1,"10,100",13:30,1,0,1,1,2,1,1,2,3,Home
314,2021/2022,Bochum,Mainz,1-0,1-0,2-0,"12,548",13:30,1,0,1,0,2,0,1,1,2,Home
315,2021/2022,Frankfurt,Augsburg,0-0,0-0,0-0,"22,000",13:30,0,0,0,0,0,0,0,0,0,Draw
316,2021/2022,Fürth,Bielefeld,0-1,1-0,1-1,"5,890",13:30,0,1,1,0,1,1,1,1,2,Draw
317,2021/2022,Hertha,Wolfsburg,0-0,1-2,1-2,"18,241",13:30,0,0,1,2,1,2,0,3,3,Away
318,2021/2022,RB Leipzig,Stuttgart,1-0,3-0,4-0,"23,100",18:30,1,0,3,0,4,0,1,3,4,Home
319,2021/2022,Köln,Hertha,1-1,2-0,3-1,"16,500",15:30,1,1,2,0,3,1,2,2,4,Home
320,2021/2022,Mainz,RB Leipzig,1-0,0-0,1-0,"10,500",13:30,1,0,0,0,1,0,1,0,1,Home
321,2021/2022,Dortmund,Frankfurt,3-1,2-1,5-2,"25,000",16:30,3,1,2,1,5,2,4,3,7,Home
322,2021/2022,Bielefeld,Freiburg,0-0,0-0,0-0,"13,750",13:30,0,0,0,0,0,0,0,0,0,Draw
323,2021/2022,Stuttgart,Fürth,2-0,3-1,5-1,"18,109",13:30,2,0,3,1,5,1,2,4,6,Home
324,2021/2022,Union Berlin,Leverkusen,1-1,0-0,1-1,"11,000",13:30,1,1,0,0,1,1,2,0,2,Draw
325,2021/2022,Augsburg,Hoffenheim,0-1,0-3,0-4,"9,124",13:30,0,1,0,3,0,4,1,3,4,Away
326,2021/2022,Wolfsburg,Bochum,1-0,0-0,1-0,"8,536",13:30,1,0,0,0,1,0,1,0,1,Home
327,2021/2022,M'gladbach,Bayern,1-1,0-0,1-1,"22,925",18:30,1,1,0,0,1,1,2,0,2,Draw
328,2022/2023,Bochum,Leverkusen,2-0,1-0,3-0,"26,000",13:30,2,0,1,0,3,0,2,1,3,Home
329,2022/2023,M'gladbach,Augsburg,2-0,0-0,2-0,"52,186",13:30,2,0,0,0,2,0,2,0,2,Home
330,2022/2023,Stuttgart,Hoffenheim,0-0,1-1,1-1,"47,500",13:30,0,0,1,1,1,1,0,2,2,Draw
331,2022/2023,Augsburg,Dortmund,0-0,0-3,0-3,"30,660",15:30,0,0,0,3,0,3,0,3,3,Away
332,2022/2023,Leverkusen,M'gladbach,2-0,0-2,2-2,"30,210",17:30,2,0,0,2,2,2,2,2,4,Draw
333,2022/2023,Mainz,Stuttgart,1-1,0-3,1-4,"33,305",13:30,1,1,0,3,1,4,2,3,5,Away
334,2022/2023,Bayern,RB Leipzig,1-0,0-3,1-3,"75,000",16:30,1,0,0,3,1,3,1,3,4,Away
335,2022/2023,Hoffenheim,Union Berlin,2-1,2-1,4-2,"30,000",13:30,2,1,2,1,4,2,3,3,6,Home
336,2022/2023,Hertha,Bochum,0-0,1-1,1-1,"70,692",13:30,0,0,1,1,1,1,0,2,2,Draw
337,2022/2023,W. Bremen,Köln,0-1,1-0,1-1,"41,846",13:30,0,1,1,0,1,1,1,1,2,Draw
338,2022/2023,RB Leipzig,W. Bremen,0-0,2-1,2-1,"47,069",15:30,0,0,2,1,2,1,0,3,3,Home
339,2022/2023,Stuttgart,Leverkusen,0-0,1-1,1-1,"47,500",13:30,0,0,1,1,1,1,0,2,2,Draw
340,2022/2023,Schalke,Frankfurt,1-1,1-1,2-2,"61,575",13:30,1,1,1,1,2,2,2,2,4,Draw
341,Freiburg - Wolfsburg,Freiburg,Wolfsburg,0-0,2-0,2-0,"33,300",18:30,0,0,2,0,2,0,0,2,2,Home
342,2022/2023,Dortmund,M'gladbach,4-0,1-2,5-2,"81,365",16:30,4,0,1,2,5,2,4,3,7,Home
343,2022/2023,Wolfsburg,Hoffenheim,1-0,1-1,2-1,"22,617",13:30,1,0,1,1,2,1,1,2,3,Home
344,2022/2023,Bochum,Augsburg,1-1,2-1,3-2,"24,453",13:30,1,1,2,1,3,2,2,3,5,Home
345,2022/2023,Bayern,Schalke,2-0,4-0,6-0,"75,000",13:30,2,0,4,0,6,0,2,4,6,Home
346,2022/2023,Frankfurt,Mainz,2-0,1-0,3-0,"50,000",13:30,2,0,1,0,3,0,2,1,3,Home
347,2022/2023,Union Berlin,Freiburg,3-0,1-2,4-2,"22,012",13:30,3,0,1,2,4,2,3,3,6,Home
348,2022/2023,Köln,Hertha,3-2,2-0,5-2,"50,000",18:30,3,2,2,0,5,2,5,2,7,Home
349,2022/2023,Dortmund,Wolfsburg,3-0,3-0,6-0,"81,365",15:30,3,0,3,0,6,0,3,3,6,Home
350,2022/2023,W. Bremen,Bayern,0-0,1-2,1-2,"42,100",16:30,0,0,1,2,1,2,0,3,3,Away
351,2022/2023,Augsburg,Union Berlin,0-0,1-0,1-0,"30,660",13:30,0,0,1,0,1,0,0,1,1,Home
352,2022/2023,Hoffenheim,Frankfurt,3-0,0-1,3-1,"30,000",13:30,3,0,0,1,3,1,3,1,4,Home
353,Freiburg - RB Leipzig,Freiburg,RB Leipzig,0-0,0-1,0-1,"32,900",13:30,0,0,0,1,0,1,0,1,1,Away
354,2022/2023,M'gladbach,Bochum,1-0,1-0,2-0,"53,797",13:30,1,0,1,0,2,0,1,1,2,Home
355,2022/2023,Mainz,Schalke,0-1,2-2,2-3,"33,305",18:30,0,1,2,2,2,3,1,4,5,Away
356,2022/2023,Leverkusen,Köln,1-2,0-0,1-2,"30,210",18:30,1,2,0,0,1,2,3,0,3,Away
357,2022/2023,Hertha,Stuttgart,2-1,0-0,2-1,"63,443",13:30,2,1,0,0,2,1,3,0,3,Home
358,2022/2023,Wolfsburg,Mainz,3-0,0-0,3-0,"23,817",15:30,3,0,0,0,3,0,3,0,3,Home
359,2022/2023,Bayern,Hertha,0-0,2-0,2-0,"75,000",13:30,0,0,2,0,2,0,0,2,2,Home
360,2022/2023,Schalke,W. Bremen,0-1,2-0,2-1,"61,981",16:30,0,1,2,0,2,1,1,2,3,Home
361,2022/2023,RB Leipzig,Hoffenheim,1-0,0-0,1-0,"45,294",13:30,1,0,0,0,1,0,1,0,1,Home
362,2022/2023,Frankfurt,Augsburg,1-0,0-1,1-1,"50,000",13:30,1,0,0,1,1,1,1,1,2,Draw
363,2022/2023,Union Berlin,Leverkusen,0-0,0-0,0-0,"22,012",13:30,0,0,0,0,0,0,0,0,0,Draw
364,2022/2023,Stuttgart,M'gladbach,1-0,1-1,2-1,"47,700",13:30,1,0,1,1,2,1,1,2,3,Home
365,2022/2023,Köln,Freiburg,0-0,0-1,0-1,"50,000",13:30,0,0,0,1,0,1,0,1,1,Away
366,2022/2023,Bochum,Dortmund,1-1,0-0,1-1,"26,000",18:30,1,1,0,0,1,1,2,0,2,Draw
367,2022/2023,M'gladbach,Union Berlin,0-0,0-1,0-1,"52,107",17:30,0,0,0,1,0,1,0,1,1,Away
368,2022/2023,Leverkusen,RB Leipzig,1-0,1-0,2-0,"29,085",15:30,1,0,1,0,2,0,1,1,2,Home
369,Freiburg - Schalke,Freiburg,Schalke,2-0,2-0,4-0,"34,700",13:30,2,0,2,0,4,0,2,2,4,Home
370,2022/2023,Dortmund,Frankfurt,3-0,1-0,4-0,"81,365",16:30,3,0,1,0,4,0,3,1,4,Home
371,2022/2023,Hoffenheim,Köln,0-2,1-1,1-3,"30,150",13:30,0,2,1,1,1,3,2,2,4,Away
372,2022/2023,Mainz,Bayern,0-1,3-0,3-1,"33,305",13:30,0,1,3,0,3,1,1,3,4,Home
373,2022/2023,Bochum,Wolfsburg,0-3,1-2,1-5,"24,834",13:30,0,3,1,2,1,5,3,3,6,Away
374,2022/2023,Hertha,W. Bremen,0-2,2-2,2-4,"74,667",13:30,0,2,2,2,2,4,2,4,6,Away
375,2022/2023,Augsburg,Stuttgart,1-0,0-1,1-1,"30,660",18:30,1,0,0,1,1,1,1,1,2,Draw
376,2022/2023,Wolfsburg,Leverkusen,0-0,0-0,0-0,"20,137",17:30,0,0,0,0,0,0,0,0,0,Draw
377,2022/2023,Union Berlin,Bochum,1-0,0-1,1-1,"20,000",15:30,1,0,0,1,1,1,1,1,2,Draw
378,2022/2023,W. Bremen,Freiburg,0-0,1-2,1-2,"42,100",13:30,0,0,1,2,1,2,0,3,3,Away
379,2022/2023,Frankfurt,M'gladbach,0-1,1-0,1-1,"50,000",16:30,0,1,1,0,1,1,1,1,2,Draw
380,2022/2023,RB Leipzig,Augsburg,3-1,0-1,3-2,"46,058",13:30,3,1,0,1,3,2,4,1,5,Home
381,2022/2023,Bayern,Hoffenheim,1-0,0-1,1-1,"75,000",13:30,1,0,0,1,1,1,1,1,2,Draw
382,2022/2023,Stuttgart,Dortmund,0-2,3-1,3-3,"47,300",13:30,0,2,3,1,3,3,2,4,6,Draw
383,2022/2023,Köln,Mainz,0-1,1-0,1-1,"50,000",13:30,0,1,1,0,1,1,1,1,2,Draw
384,2022/2023,Schalke,Hertha,2-1,3-1,5-2,"61,981",18:30,2,1,3,1,5,2,3,4,7,Home
385,2022/2023,Hoffenheim,Schalke,1-0,1-0,2-0,"30,150",17:30,1,0,1,0,2,0,1,1,2,Home
386,2022/2023,Bochum,Stuttgart,0-1,2-2,2-3,"26,000",15:30,0,1,2,2,2,3,1,4,5,Away
387,2022/2023,Hertha,RB Leipzig,0-1,0-0,0-1,"50,679",16:30,0,1,0,0,0,1,1,0,1,Away
388,2022/2023,Dortmund,Union Berlin,1-0,1-1,2-1,"81,365",13:30,1,0,1,1,2,1,1,2,3,Home
389,2022/2023,M'gladbach,Wolfsburg,1-0,1-0,2-0,"51,127",13:30,1,0,1,0,2,0,1,1,2,Home
390,2022/2023,Augsburg,Köln,1-2,0-1,1-3,"30,660",13:30,1,2,0,1,1,3,3,1,4,Away
391,2022/2023,Mainz,W. Bremen,0-0,2-2,2-2,"33,305",13:30,0,0,2,2,2,2,0,4,4,Draw
392,Freiburg - Bayern,Freiburg,Bayern,0-0,0-1,0-1,"34,700",13:30,0,0,0,1,0,1,0,1,1,Away
393,2022/2023,Leverkusen,Frankfurt,2-0,1-1,3-1,"30,210",13:30,2,0,1,1,3,1,2,2,4,Home
394,2022/2023,W. Bremen,Hoffenheim,0-0,1-2,1-2,"42,000",15:30,0,0,1,2,1,2,0,3,3,Away
395,2022/2023,Köln,M'gladbach,0-0,0-0,0-0,"50,000",13:30,0,0,0,0,0,0,0,0,0,Draw
396,2022/2023,Bayern,Dortmund,3-0,1-2,4-2,"75,000",16:30,3,0,1,2,4,2,3,3,6,Home
397,2022/2023,RB Leipzig,Mainz,0-1,0-2,0-3,"45,597",13:30,0,1,0,2,0,3,1,2,3,Away
398,2022/2023,Union Berlin,Stuttgart,0-0,3-0,3-0,"22,012",13:30,0,0,3,0,3,0,0,3,3,Home
399,2022/2023,Wolfsburg,Augsburg,0-2,2-0,2-2,"22,107",13:30,0,2,2,0,2,2,2,2,4,Draw
400,Freiburg - Hertha,Freiburg,Hertha,0-0,1-1,1-1,"34,700",13:30,0,0,1,1,1,1,0,2,2,Draw
401,2022/2023,Schalke,Leverkusen,0-0,0-3,0-3,"62,271",13:30,0,0,0,3,0,3,0,3,3,Away
402,2022/2023,Frankfurt,Bochum,1-1,0-0,1-1,"51,500",18:30,1,1,0,0,1,1,2,0,2,Draw
403,2022/2023,Leverkusen,Bayern,0-1,2-0,2-1,"30,210",16:30,0,1,2,0,2,1,1,2,3,Home
404,2022/2023,Union Berlin,Frankfurt,0-0,2-0,2-0,"22,012",14:30,0,0,2,0,2,0,0,2,2,Home
405,2022/2023,Dortmund,Köln,4-1,2-0,6-1,"81,365",17:30,4,1,2,0,6,1,5,2,7,Home
406,2022/2023,Mainz,Freiburg,0-0,1-1,1-1,"26,800",18:30,0,0,1,1,1,1,0,2,2,Draw
407,2022/2023,Augsburg,Schalke,0-0,1-1,1-1,"30,660",14:30,0,0,1,1,1,1,0,2,2,Draw
408,2022/2023,Hoffenheim,Hertha,2-0,1-1,3-1,"25,027",14:30,2,0,1,1,3,1,2,2,4,Home
409,2022/2023,Bochum,RB Leipzig,0-0,1-0,1-0,"24,400",14:30,0,0,1,0,1,0,0,1,1,Home
410,2022/2023,Stuttgart,Wolfsburg,0-0,0-1,0-1,"44,900",14:30,0,0,0,1,0,1,0,1,1,Away
411,2022/2023,M'gladbach,W. Bremen,0-0,2-2,2-2,"54,042",19:30,0,0,2,2,2,2,0,4,4,Draw
412,2022/2023,Wolfsburg,Union Berlin,0-0,1-1,1-1,"23,554",18:30,0,0,1,1,1,1,0,2,2,Draw
413,2022/2023,W. Bremen,Leverkusen,1-1,1-2,2-3,"41,000",16:30,1,1,1,2,2,3,2,3,5,Away
414,Freiburg - Hoffenheim,Freiburg,Hoffenheim,1-0,1-1,2-1,"33,500",14:30,1,0,1,1,2,1,1,2,3,Home
415,2022/2023,Schalke,Dortmund,0-1,2-1,2-2,"61,571",17:30,0,1,2,1,2,2,1,3,4,Draw
416,2022/2023,Hertha,Mainz,1-0,0-1,1-1,"41,689",14:30,1,0,0,1,1,1,1,1,2,Draw
417,2022/2023,Frankfurt,Stuttgart,0-0,1-1,1-1,"50,000",14:30,0,0,1,1,1,1,0,2,2,Draw
418,2022/2023,RB Leipzig,M'gladbach,0-0,3-0,3-0,"46,687",14:30,0,0,3,0,3,0,0,3,3,Home
419,2022/2023,Köln,Bochum,0-1,0-1,0-2,"50,000",19:30,0,1,0,1,0,2,1,1,2,Away
420,2022/2023,Bayern,Augsburg,4-1,1-2,5-3,"75,000",14:30,4,1,1,2,5,3,5,3,8,Home
421,2022/2023,Wolfsburg,Frankfurt,2-2,0-0,2-2,"27,853",16:30,2,2,0,0,2,2,4,0,4,Draw
422,2022/2023,Leverkusen,Hertha,2-0,2-1,4-1,"30,210",14:30,2,0,2,1,4,1,2,3,5,Home
423,2022/2023,Stuttgart,Bayern,0-1,1-1,1-2,"47,800",17:30,0,1,1,1,1,2,1,2,3,Away
424,2022/2023,Bochum,Schalke,0-1,0-1,0-2,"26,000",14:30,0,1,0,1,0,2,1,1,2,Away
425,2022/2023,M'gladbach,Freiburg,0-0,0-0,0-0,"52,000",14:30,0,0,0,0,0,0,0,0,0,Draw
426,2022/2023,Union Berlin,Köln,0-0,0-0,0-0,"22,012",14:30,0,0,0,0,0,0,0,0,0,Draw
427,2022/2023,Augsburg,W. Bremen,1-1,1-0,2-1,"30,660",14:30,1,1,1,0,2,1,2,1,3,Home
428,2022/2023,Mainz,Hoffenheim,1-0,0-0,1-0,"28,100",14:30,1,0,0,0,1,0,1,0,1,Home
429,2022/2023,Dortmund,RB Leipzig,2-0,0-1,2-1,"81,365",19:30,2,0,0,1,2,1,2,1,3,Home
430,2022/2023,Bayern,Union Berlin,3-0,0-0,3-0,"75,000",16:30,3,0,0,0,3,0,3,0,3,Home
431,Freiburg - Leverkusen,Freiburg,Leverkusen,1-0,0-1,1-1,"34,000",14:30,1,0,0,1,1,1,1,1,2,Draw
432,2022/2023,Schalke,Stuttgart,2-0,0-1,2-1,"62,271",17:30,2,0,0,1,2,1,2,1,3,Home
433,2022/2023,Hertha,Augsburg,0-0,2-0,2-0,"40,522",14:30,0,0,2,0,2,0,0,2,2,Home
434,2022/2023,RB Leipzig,Frankfurt,2-0,0-1,2-1,"47,069",14:30,2,0,0,1,2,1,2,1,3,Home
435,2022/2023,Hoffenheim,Dortmund,0-1,0-0,0-1,"30,150",14:30,0,1,0,0,0,1,1,0,1,Away
436,2022/2023,Köln,Wolfsburg,0-1,0-1,0-2,"49,300",14:30,0,1,0,1,0,2,1,1,2,Away
437,2022/2023,Mainz,M'gladbach,1-0,3-0,4-0,"32,500",19:30,1,0,3,0,4,0,1,3,4,Home
438,2022/2023,Leverkusen,Mainz,1-2,1-1,2-3,"27,002",18:30,1,2,1,1,2,3,3,2,5,Away
439,2022/2023,Dortmund,Hertha,2-0,2-1,4-1,"81,365",16:30,2,0,2,1,4,1,2,3,5,Home
440,2022/2023,Frankfurt,W. Bremen,1-0,1-0,2-0,"50,000",17:30,1,0,1,0,2,0,1,1,2,Home
